serie,ann_ret,ann_vol,sharpe,sortino,mdd,calmar,n,grupo
ret_10a_cap1_c00,0.020237231489852014,0.09943902955083833,-0.6762869943910759,0.3029582366981889,-0.29600971752905314,0.0683667808570026,3614,VT_OOS_c/ct
ret_10a_cap15_c00,0.020237231489852014,0.09943902955083833,-0.6762869943910759,0.3029582366981889,-0.29600971752905314,0.0683667808570026,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap1,0.017545590239740783,0.1020154762529959,-0.6825759948596825,0.2526803825793507,-0.3082456759992137,0.0569207992386746,3614,VT_sync_s/ct
ret_egarch_norm_10a_cap15,0.017545590239740783,0.1020154762529959,-0.6825759948596825,0.2526803825793507,-0.3082456759992137,0.0569207992386746,3614,VT_sync_s/ct
ret_egarch_norm_10a_cap1_c00,0.017545590239740783,0.1020154762529959,-0.6825759948596825,0.2526803825793507,-0.3082456759992137,0.0569207992386746,3614,VT_sync_c/ct
ret_egarch_norm_10a_cap15_c00,0.017545590239740783,0.1020154762529959,-0.6825759948596825,0.2526803825793507,-0.3082456759992137,0.0569207992386746,3614,VT_sync_c/ct
ret_egarch_norm_10a_cap1_c10,0.016995159601681076,0.10250239867524198,-0.6841164790711094,0.2424997490481868,-0.3049661456664724,0.05572802044810544,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap15_c10,0.016995159601681076,0.10250239867524198,-0.6841164790711094,0.2424997490481868,-0.3049661456664724,0.05572802044810544,3614,VT_OOS_c/ct
ret_10a_cap1,0.01859855320093695,0.09909419093720143,-0.6952168438852605,0.2801064143782053,-0.30653270857021264,0.06067395968178343,3614,VT_sync_s/ct
ret_10a_cap15,0.01859855320093695,0.09909419093720143,-0.6952168438852605,0.2801064143782053,-0.30653270857021264,0.06067395968178343,3614,VT_sync_s/ct
ret_10a_cap1_c00,0.01859855320093695,0.09909419093720143,-0.6952168438852605,0.2801064143782053,-0.30653270857021264,0.06067395968178343,3614,VT_sync_c/ct
ret_10a_cap15_c00,0.01859855320093695,0.09909419093720143,-0.6952168438852605,0.2801064143782053,-0.30653270857021264,0.06067395968178343,3614,VT_sync_c/ct
ret_10a_cap1_c10,0.01767414051494387,0.09943069966307368,-0.7016442902122212,0.2641481415133541,-0.3037889023681132,0.058179019632282045,3614,VT_OOS_c/ct
ret_10a_cap15_c10,0.01767414051494387,0.09943069966307368,-0.7016442902122212,0.2641481415133541,-0.3037889023681132,0.058179019632282045,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap1_c10,0.015570275847705872,0.10201058005997375,-0.7016588419612008,0.22391795863955877,-0.31414691654061033,0.04956367555399219,3614,VT_sync_c/ct
ret_egarch_norm_10a_cap15_c10,0.015570275847705872,0.10201058005997375,-0.7016588419612008,0.22391795863955877,-0.31414691654061033,0.04956367555399219,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap1_c25,0.016658546473562463,0.10038721069100966,-0.7039359803305782,0.26385361941518803,-0.329221703625056,0.050599782122914196,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap15_c25,0.016631548263014162,0.10038952248043556,-0.7041818682768629,0.26342103882065193,-0.329221703625056,0.05051777595427153,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap1_c25,0.011091557002401498,0.1068700126659623,-0.7063423157895142,0.1531345774661198,-0.3445091378257866,0.03219524762797537,3614,VT_OOS_c/ct
ret_gjr_norm_10a_cap15_c25,0.011010475108510276,0.10688406950739997,-0.7069853234340491,0.15196840110859156,-0.3445091378257866,0.0319598927854219,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap1_c25,0.01403561952475929,0.10249103023738505,-0.7126331952887287,0.20020843132767463,-0.3138401633501129,0.04472219034981025,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap15_c25,0.01403561952475929,0.10249103023738505,-0.7126331952887287,0.20020843132767463,-0.3138401633501129,0.04472219034981025,3614,VT_OOS_c/ct
ret_10a_cap1_c10,0.016039219205656874,0.0990894009481851,-0.7206385985003706,0.24116918718691815,-0.31419641125744213,0.05104838448493566,3614,VT_sync_c/ct
ret_10a_cap15_c10,0.016039219205656874,0.0990894009481851,-0.7206385985003706,0.24116918718691815,-0.31419641125744213,0.05104838448493566,3614,VT_sync_c/ct
ret_egarch_std_10a_cap1_c25,0.01727467937954441,0.09651172574255207,-0.729834148345491,0.29257327833290636,-0.3283153581880416,0.052616117244355026,3614,VT_sync_c/ct
ret_egarch_std_10a_cap15_c25,0.01724766480707607,0.09651413060262566,-0.7300885638920606,0.292108505231165,-0.3283153581880416,0.05253383485398062,3614,VT_sync_c/ct
ret_egarch_norm_10a_cap1_c25,0.012614367434537366,0.1020041674352997,-0.730279810566642,0.1813810181184571,-0.32290471787002006,0.03906529306151256,3614,VT_sync_c/ct
ret_egarch_norm_10a_cap15_c25,0.012614367434537366,0.1020041674352997,-0.730279810566642,0.1813810181184571,-0.32290471787002006,0.03906529306151256,3614,VT_sync_c/ct
ret_egarch_std_10a_cap1_c25,0.010680688146708084,0.10409303026384478,-0.7318918425175066,0.15318893807204234,-0.34705557227661965,0.03077515245366835,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap15_c25,0.01059963920139051,0.10410745995765537,-0.7325459012327983,0.15197529051131262,-0.34705557227661965,0.030541619406537282,3614,VT_OOS_c/ct
ret_10a_cap1_c25,0.013841385096848846,0.09941959648569634,-0.7396776877620185,0.20679860967062905,-0.3152971541921288,0.04389949263041711,3614,VT_OOS_c/ct
ret_10a_cap15_c25,0.013841385096848846,0.09941959648569634,-0.7396776877620185,0.20679860967062905,-0.3152971541921288,0.04389949263041711,3614,VT_OOS_c/ct
ret_10a_cap1_c25,0.01221208304966459,0.09908361321683917,-0.7587649797901713,0.18357773671018424,-0.3255338066797182,0.03751402404015031,3614,VT_sync_c/ct
ret_10a_cap15_c25,0.01221208304966459,0.09908361321683917,-0.7587649797901713,0.18357773671018424,-0.3255338066797182,0.03751402404015031,3614,VT_sync_c/ct
