data,toEW094_10a_cap1,toEW097_10a_cap1,to_10a_cap1,to_egarch_norm_10a_cap1,to_egarch_std_10a_cap1,to_gjr_norm_10a_cap1,toEW094_12a_cap1,toEW097_12a_cap1,to_12a_cap1,to_egarch_norm_12a_cap1,to_egarch_std_12a_cap1,to_gjr_norm_12a_cap1,toEW094_15a_cap1,toEW097_15a_cap1,to_15a_cap1,to_egarch_norm_15a_cap1,to_egarch_std_15a_cap1,to_gjr_norm_15a_cap1,toEW094_10a_cap15,toEW097_10a_cap15,to_10a_cap15,to_egarch_norm_10a_cap15,to_egarch_std_10a_cap15,to_gjr_norm_10a_cap15,toEW094_12a_cap15,toEW097_12a_cap15,to_12a_cap15,to_egarch_norm_12a_cap15,to_egarch_std_12a_cap15,to_gjr_norm_12a_cap15,toEW094_15a_cap15,toEW097_15a_cap15,to_15a_cap15,to_egarch_norm_15a_cap15,to_egarch_std_15a_cap15,to_gjr_norm_15a_cap15
2014-07-07,0.00769196285283813,0.01641823519284813,0.00769196285283813,0.00769196285283813,0.01266590935810108,0.01266590935810108,0.009230355423405778,0.019701882231417667,0.009230355423405778,0.009230355423405778,0.015199091229721406,0.015199091229721406,0.01153794427925725,0.024627352789272083,0.01153794427925725,0.01153794427925725,0.018998864037151786,0.018998864037151786,0.00769196285283813,0.01641823519284813,0.00769196285283813,0.00769196285283813,0.01266590935810108,0.01266590935810108,0.009230355423405778,0.019701882231417667,0.009230355423405778,0.009230355423405778,0.015199091229721406,0.015199091229721406,0.01153794427925725,0.024627352789272083,0.01153794427925725,0.01153794427925725,0.018998864037151786,0.018998864037151786
2014-07-08,0.00614631782861319,0.01266590935810108,0.00614631782861319,0.00614631782861319,0.017804192230879812,0.017804192230879812,0.007375581394335806,0.015199091229721406,0.007375581394335806,0.007375581394335806,0.021365030677055752,0.021365030677055752,0.009219476742919785,0.018998864037151786,0.009219476742919785,0.009219476742919785,0.026706288346319718,0.026706288346319718,0.00614631782861319,0.01266590935810108,0.00614631782861319,0.00614631782861319,0.017804192230879812,0.017804192230879812,0.007375581394335806,0.015199091229721406,0.007375581394335806,0.007375581394335806,0.021365030677055752,0.021365030677055752,0.009219476742919785,0.018998864037151786,0.009219476742919785,0.009219476742919785,0.026706288346319718,0.026706288346319718
2014-07-10,0.008124868127943552,0.017804192230879812,0.008124868127943552,0.008124868127943552,0.042242090767313334,0.042242090767313334,0.009749841753532329,0.021365030677055752,0.009749841753532329,0.009749841753532329,0.05069050892077609,0.05069050892077609,0.012187302191915439,0.026706288346319718,0.012187302191915439,0.012187302191915439,0.06336313615097011,0.06336313615097011,0.008124868127943552,0.017804192230879812,0.008124868127943552,0.008124868127943552,0.042242090767313334,0.042242090767313334,0.009749841753532329,0.021365030677055752,0.009749841753532329,0.009749841753532329,0.05069050892077609,0.05069050892077609,0.012187302191915439,0.026706288346319718,0.012187302191915439,0.012187302191915439,0.06336313615097011,0.06336313615097011
2014-07-11,0.01580749862155162,0.042242090767313334,0.01580749862155162,0.01580749862155162,0.017176079233047425,0.017176079233047425,0.018968998345862076,0.05069050892077609,0.018968998345862076,0.018968998345862076,0.020611295079656977,0.020611295079656977,0.023711247932327595,0.06336313615097011,0.023711247932327595,0.023711247932327595,0.025764118849571194,0.025764118849571194,0.01580749862155162,0.042242090767313334,0.01580749862155162,0.01580749862155162,0.017176079233047425,0.017176079233047425,0.018968998345862076,0.05069050892077609,0.018968998345862076,0.018968998345862076,0.020611295079656977,0.020611295079656977,0.023711247932327595,0.06336313615097011,0.023711247932327595,0.023711247932327595,0.025764118849571194,0.025764118849571194
2014-07-14,0.008034178462104635,0.017176079233047425,0.008034178462104635,0.008034178462104635,0.027372025717288362,0.027372025717288362,0.009641014154525673,0.020611295079656977,0.009641014154525673,0.009641014154525673,0.03284643086074601,0.03284643086074601,0.012051267693157008,0.025764118849571194,0.012051267693157008,0.012051267693157008,0.04105803857593249,0.04105803857593249,0.008034178462104635,0.017176079233047425,0.008034178462104635,0.008034178462104635,0.027372025717288362,0.027372025717288362,0.009641014154525673,0.020611295079656977,0.009641014154525673,0.009641014154525673,0.03284643086074601,0.03284643086074601,0.012051267693157008,0.025764118849571194,0.012051267693157008,0.012051267693157008,0.04105803857593249,0.04105803857593249
2014-07-15,0.010847903985363727,0.027372025717288362,0.010847903985363727,0.010847903985363727,0.0156652646751545,0.0156652646751545,0.013017484782436584,0.03284643086074601,0.013017484782436584,0.013017484782436584,0.018798317610185356,0.018798317610185356,0.01627185597804559,0.04105803857593249,0.01627185597804559,0.01627185597804559,0.02349789701273175,0.02349789701273175,0.010847903985363727,0.027372025717288362,0.010847903985363727,0.010847903985363727,0.0156652646751545,0.0156652646751545,0.013017484782436584,0.03284643086074601,0.013017484782436584,0.013017484782436584,0.018798317610185356,0.018798317610185356,0.01627185597804559,0.04105803857593249,0.01627185597804559,0.01627185597804559,0.02349789701273175,0.02349789701273175
2014-07-16,0.007465820198887307,0.0156652646751545,0.007465820198887307,0.007465820198887307,0.015539974930441791,0.015539974930441791,0.008958984238664813,0.018798317610185356,0.008958984238664813,0.008958984238664813,0.01864796991653017,0.01864796991653017,0.011198730298330961,0.02349789701273175,0.011198730298330961,0.011198730298330961,0.02330996239566263,0.02330996239566263,0.007465820198887307,0.0156652646751545,0.007465820198887307,0.007465820198887307,0.015539974930441791,0.015539974930441791,0.008958984238664813,0.018798317610185356,0.008958984238664813,0.008958984238664813,0.01864796991653017,0.01864796991653017,0.011198730298330961,0.02349789701273175,0.011198730298330961,0.011198730298330961,0.02330996239566263,0.02330996239566263
2014-07-17,0.007359250744989998,0.015539974930441791,0.007359250744989998,0.007359250744989998,0.017910724463489403,0.017910724463489403,0.008831100893988086,0.01864796991653017,0.008831100893988086,0.008831100893988086,0.021492869356187327,0.021492869356187327,0.011038876117484997,0.02330996239566263,0.011038876117484997,0.011038876117484997,0.02686608669523416,0.02686608669523416,0.007359250744989998,0.015539974930441791,0.007359250744989998,0.007359250744989998,0.017910724463489403,0.017910724463489403,0.008831100893988086,0.01864796991653017,0.008831100893988086,0.008831100893988086,0.021492869356187327,0.021492869356187327,0.011038876117484997,0.02330996239566263,0.011038876117484997,0.011038876117484997,0.02686608669523416,0.02686608669523416
2014-07-18,0.008261610262551455,0.017910724463489403,0.008261610262551455,0.008261610262551455,0.07228155555038396,0.07228155555038396,0.009913932315061658,0.021492869356187327,0.009913932315061658,0.009913932315061658,0.0867378666604608,0.0867378666604608,0.012392415393827183,0.02686608669523416,0.012392415393827183,0.012392415393827183,0.10842233332557594,0.10842233332557594,0.008261610262551455,0.017910724463489403,0.008261610262551455,0.008261610262551455,0.07228155555038396,0.07228155555038396,0.009913932315061658,0.021492869356187327,0.009913932315061658,0.009913932315061658,0.0867378666604608,0.0867378666604608,0.012392415393827183,0.02686608669523416,0.012392415393827183,0.012392415393827183,0.10842233332557594,0.10842233332557594
2014-07-21,0.030735558683950504,0.07228155555038396,0.030735558683950504,0.030735558683950504,0.004326122792355558,0.004326122792355558,0.03688267042074056,0.0867378666604608,0.03688267042074056,0.03688267042074056,0.005191347350826714,0.005191347350826714,0.04610333802592581,0.10842233332557594,0.04610333802592581,0.04610333802592581,0.006489184188533392,0.006489184188533392,0.030735558683950504,0.07228155555038396,0.030735558683950504,0.030735558683950504,0.004326122792355558,0.004326122792355558,0.03688267042074056,0.0867378666604608,0.03688267042074056,0.03688267042074056,0.005191347350826714,0.005191347350826714,0.04610333802592581,0.10842233332557594,0.04610333802592581,0.04610333802592581,0.006489184188533392,0.006489184188533392
2014-07-22,0.0022234331219471715,0.004326122792355558,0.0022234331219471715,0.0022234331219471715,0.011405128449740287,0.011405128449740287,0.002668119746336628,0.005191347350826714,0.002668119746336628,0.002668119746336628,0.013686154139688322,0.013686154139688322,0.0033351496829209237,0.006489184188533392,0.0033351496829209237,0.0033351496829209237,0.01710769267461043,0.01710769267461043,0.0022234331219471715,0.004326122792355558,0.0022234331219471715,0.0022234331219471715,0.011405128449740287,0.011405128449740287,0.002668119746336628,0.005191347350826714,0.002668119746336628,0.002668119746336628,0.013686154139688322,0.013686154139688322,0.0033351496829209237,0.006489184188533392,0.0033351496829209237,0.0033351496829209237,0.01710769267461043,0.01710769267461043
2014-07-23,0.00560997633543292,0.011405128449740287,0.00560997633543292,0.00560997633543292,0.00569903812520256,0.00569903812520256,0.006731971602519482,0.013686154139688322,0.006731971602519482,0.006731971602519482,0.006838845750242961,0.006838845750242961,0.00841496450314927,0.01710769267461043,0.00841496450314927,0.00841496450314927,0.008548557187803674,0.008548557187803674,0.00560997633543292,0.011405128449740287,0.00560997633543292,0.00560997633543292,0.00569903812520256,0.00569903812520256,0.006731971602519482,0.013686154139688322,0.006731971602519482,0.006731971602519482,0.006838845750242961,0.006838845750242961,0.00841496450314927,0.01710769267461043,0.00841496450314927,0.00841496450314927,0.008548557187803674,0.008548557187803674
2014-07-24,0.0030002036193960135,0.00569903812520256,0.0030002036193960135,0.0030002036193960135,0.008069931092893223,0.008069931092893223,0.0036002443432752163,0.006838845750242961,0.0036002443432752163,0.0036002443432752163,0.00968391731147189,0.00968391731147189,0.004500305429093965,0.008548557187803674,0.004500305429093965,0.004500305429093965,0.01210489663933978,0.01210489663933978,0.0030002036193960135,0.00569903812520256,0.0030002036193960135,0.0030002036193960135,0.008069931092893223,0.008069931092893223,0.0036002443432752163,0.006838845750242961,0.0036002443432752163,0.0036002443432752163,0.00968391731147189,0.00968391731147189,0.004500305429093965,0.008548557187803674,0.004500305429093965,0.004500305429093965,0.01210489663933978,0.01210489663933978
2014-07-25,0.004115824906163579,0.008069931092893223,0.004115824906163579,0.004115824906163579,0.017719274611980196,0.017719274611980196,0.004938989887396272,0.00968391731147189,0.004938989887396272,0.004938989887396272,0.021263129534376257,0.021263129534376257,0.006173737359245424,0.01210489663933978,0.006173737359245424,0.006173737359245424,0.02657891191797035,0.02657891191797035,0.004115824906163579,0.008069931092893223,0.004115824906163579,0.004115824906163579,0.017719274611980196,0.017719274611980196,0.004938989887396272,0.00968391731147189,0.004938989887396272,0.004938989887396272,0.021263129534376257,0.021263129534376257,0.006173737359245424,0.01210489663933978,0.006173737359245424,0.006173737359245424,0.02657891191797035,0.02657891191797035
2014-07-28,0.008375326573861308,0.017719274611980196,0.008375326573861308,0.008375326573861308,0.01669814182859397,0.01669814182859397,0.010050391888633547,0.021263129534376257,0.010050391888633547,0.010050391888633547,0.020037770194312743,0.020037770194312743,0.012562989860791962,0.02657891191797035,0.012562989860791962,0.012562989860791962,0.025047212742891012,0.025047212742891012,0.008375326573861308,0.017719274611980196,0.008375326573861308,0.008375326573861308,0.01669814182859397,0.01669814182859397,0.010050391888633547,0.021263129534376257,0.010050391888633547,0.010050391888633547,0.020037770194312743,0.020037770194312743,0.012562989860791962,0.02657891191797035,0.012562989860791962,0.012562989860791962,0.025047212742891012,0.025047212742891012
2014-07-29,0.007854670074961878,0.01669814182859397,0.007854670074961878,0.007854670074961878,0.004923573817097737,0.004923573817097737,0.009425604089954187,0.020037770194312743,0.009425604089954187,0.009425604089954187,0.005908288580517285,0.005908288580517285,0.011782005112442762,0.025047212742891012,0.011782005112442762,0.011782005112442762,0.00738536072564655,0.00738536072564655,0.007854670074961878,0.01669814182859397,0.007854670074961878,0.007854670074961878,0.004923573817097737,0.004923573817097737,0.009425604089954187,0.020037770194312743,0.009425604089954187,0.009425604089954187,0.005908288580517285,0.005908288580517285,0.011782005112442762,0.025047212742891012,0.011782005112442762,0.011782005112442762,0.00738536072564655,0.00738536072564655
2014-07-30,0.0030418962303101482,0.004923573817097737,0.0030418962303101482,0.0030418962303101482,0.014732137094492725,0.014732137094492725,0.0036502754763722,0.005908288580517285,0.0036502754763722,0.0036502754763722,0.017678564513391337,0.017678564513391337,0.004562844345465278,0.00738536072564655,0.004562844345465278,0.004562844345465278,0.022098205641739255,0.022098205641739255,0.0030418962303101482,0.004923573817097737,0.0030418962303101482,0.0030418962303101482,0.014732137094492725,0.014732137094492725,0.0036502754763722,0.005908288580517285,0.0036502754763722,0.0036502754763722,0.017678564513391337,0.017678564513391337,0.004562844345465278,0.00738536072564655,0.004562844345465278,0.004562844345465278,0.022098205641739255,0.022098205641739255
2014-07-31,0.00701223075467694,0.014732137094492725,0.00701223075467694,0.00701223075467694,0.0440401906407506,0.0440401906407506,0.008414676905612373,0.017678564513391337,0.008414676905612373,0.008414676905612373,0.05284822876890083,0.05284822876890083,0.01051834613201541,0.022098205641739255,0.01051834613201541,0.01051834613201541,0.06606028596112601,0.06606028596112601,0.00701223075467694,0.014732137094492725,0.00701223075467694,0.00701223075467694,0.0440401906407506,0.0440401906407506,0.008414676905612373,0.017678564513391337,0.008414676905612373,0.008414676905612373,0.05284822876890083,0.05284822876890083,0.01051834613201541,0.022098205641739255,0.01051834613201541,0.01051834613201541,0.06606028596112601,0.06606028596112601
2014-08-01,0.01743017130284863,0.0440401906407506,0.01743017130284863,0.01743017130284863,0.017807881705359074,0.017807881705359074,0.020916205563418333,0.05284822876890083,0.020916205563418333,0.020916205563418333,0.021369458046430978,0.021369458046430978,0.026145256954272944,0.06606028596112601,0.026145256954272944,0.026145256954272944,0.02671182255803861,0.02671182255803861,0.01743017130284863,0.0440401906407506,0.01743017130284863,0.01743017130284863,0.017807881705359074,0.017807881705359074,0.020916205563418333,0.05284822876890083,0.020916205563418333,0.020916205563418333,0.021369458046430978,0.021369458046430978,0.026145256954272944,0.06606028596112601,0.026145256954272944,0.026145256954272944,0.02671182255803861,0.02671182255803861
2014-08-04,0.008414000109324249,0.017807881705359074,0.008414000109324249,0.008414000109324249,0.003932683404629489,0.003932683404629489,0.010096800131189076,0.021369458046430978,0.010096800131189076,0.010096800131189076,0.0047192200855553645,0.0047192200855553645,0.012621000163986373,0.02671182255803861,0.012621000163986373,0.012621000163986373,0.005899025106944178,0.005899025106944178,0.008414000109324249,0.017807881705359074,0.008414000109324249,0.008414000109324249,0.003932683404629489,0.003932683404629489,0.010096800131189076,0.021369458046430978,0.010096800131189076,0.010096800131189076,0.0047192200855553645,0.0047192200855553645,0.012621000163986373,0.02671182255803861,0.012621000163986373,0.012621000163986373,0.005899025106944178,0.005899025106944178
2014-08-05,8.938928739803398e-4,0.003932683404629489,8.938928739803398e-4,8.938928739803398e-4,0.009210296622505942,0.009210296622505942,0.001072671448776319,0.0047192200855553645,0.001072671448776319,0.001072671448776319,0.011052355947007153,0.011052355947007153,0.0013408393109705097,0.005899025106944178,0.0013408393109705097,0.0013408393109705097,0.013815444933758858,0.013815444933758858,8.938928739803398e-4,0.003932683404629489,8.938928739803398e-4,8.938928739803398e-4,0.009210296622505942,0.009210296622505942,0.001072671448776319,0.0047192200855553645,0.001072671448776319,0.001072671448776319,0.011052355947007153,0.011052355947007153,0.0013408393109705097,0.005899025106944178,0.0013408393109705097,0.0013408393109705097,0.013815444933758858,0.013815444933758858
2014-08-06,0.004720791936816848,0.009210296622505942,0.004720791936816848,0.004720791936816848,0.012069192267722073,0.012069192267722073,0.005664950324180129,0.011052355947007153,0.005664950324180129,0.005664950324180129,0.014483030721266332,0.014483030721266332,0.007081187905225272,0.013815444933758858,0.007081187905225272,0.007081187905225272,0.018103788401583,0.018103788401583,0.004720791936816848,0.009210296622505942,0.004720791936816848,0.004720791936816848,0.012069192267722073,0.012069192267722073,0.005664950324180129,0.011052355947007153,0.005664950324180129,0.005664950324180129,0.014483030721266332,0.014483030721266332,0.007081187905225272,0.013815444933758858,0.007081187905225272,0.007081187905225272,0.018103788401583,0.018103788401583
2014-08-07,0.005948217546802637,0.012069192267722073,0.005948217546802637,0.005948217546802637,0.017837808429256974,0.017837808429256974,0.007137861056163208,0.014483030721266332,0.007137861056163208,0.007137861056163208,0.021405370115108457,0.021405370115108457,0.008922326320203955,0.018103788401583,0.008922326320203955,0.008922326320203955,0.026756712643885572,0.026756712643885572,0.005948217546802637,0.012069192267722073,0.005948217546802637,0.005948217546802637,0.017837808429256974,0.017837808429256974,0.007137861056163208,0.014483030721266332,0.007137861056163208,0.007137861056163208,0.021405370115108457,0.021405370115108457,0.008922326320203955,0.018103788401583,0.008922326320203955,0.008922326320203955,0.026756712643885572,0.026756712643885572
2014-08-08,0.008277869660722637,0.017837808429256974,0.008277869660722637,0.008277869660722637,0.015514173252755281,0.015514173252755281,0.009933443592867075,0.021405370115108457,0.009933443592867075,0.009933443592867075,0.018617007903306226,0.018617007903306226,0.012416804491083955,0.026756712643885572,0.012416804491083955,0.012416804491083955,0.02327125987913292,0.02327125987913292,0.008277869660722637,0.017837808429256974,0.008277869660722637,0.008277869660722637,0.015514173252755281,0.015514173252755281,0.009933443592867075,0.021405370115108457,0.009933443592867075,0.009933443592867075,0.018617007903306226,0.018617007903306226,0.012416804491083955,0.026756712643885572,0.012416804491083955,0.012416804491083955,0.02327125987913292,0.02327125987913292
2014-08-11,0.005098586420594464,0.015514173252755281,0.005098586420594464,0.005098586420594464,0.03699750630230114,0.03699750630230114,0.006118303704713224,0.018617007903306226,0.006118303704713224,0.006118303704713224,0.04439700756276144,0.04439700756276144,0.007647879630891641,0.02327125987913292,0.007647879630891641,0.007647879630891641,0.0554962594534516,0.0554962594534516,0.005098586420594464,0.015514173252755281,0.005098586420594464,0.005098586420594464,0.03699750630230114,0.03699750630230114,0.006118303704713224,0.018617007903306226,0.006118303704713224,0.006118303704713224,0.04439700756276144,0.04439700756276144,0.007647879630891641,0.02327125987913292,0.007647879630891641,0.007647879630891641,0.0554962594534516,0.0554962594534516
2014-08-12,0.015343755879544951,0.03699750630230114,0.015343755879544951,0.015343755879544951,0.01698029976533799,0.01698029976533799,0.01841250705545394,0.04439700756276144,0.01841250705545394,0.01841250705545394,0.020376359718405568,0.020376359718405568,0.02301563381931737,0.0554962594534516,0.02301563381931737,0.02301563381931737,0.025470449648006932,0.025470449648006932,0.015343755879544951,0.03699750630230114,0.015343755879544951,0.015343755879544951,0.01698029976533799,0.01698029976533799,0.01841250705545394,0.04439700756276144,0.01841250705545394,0.01841250705545394,0.020376359718405568,0.020376359718405568,0.02301563381931737,0.0554962594534516,0.02301563381931737,0.02301563381931737,0.025470449648006932,0.025470449648006932
2014-08-13,0.00812821827861776,0.01698029976533799,0.00812821827861776,0.00812821827861776,0.01821505795399425,0.01821505795399425,0.009753861934341246,0.020376359718405568,0.009753861934341246,0.009753861934341246,0.02185806954479308,0.02185806954479308,0.01219232741792653,0.025470449648006932,0.01219232741792653,0.01219232741792653,0.027322586930991433,0.027322586930991433,0.00812821827861776,0.01698029976533799,0.00812821827861776,0.00812821827861776,0.01821505795399425,0.01821505795399425,0.009753861934341246,0.020376359718405568,0.009753861934341246,0.009753861934341246,0.02185806954479308,0.02185806954479308,0.01219232741792653,0.025470449648006932,0.01219232741792653,0.01219232741792653,0.027322586930991433,0.027322586930991433
2014-08-14,0.007665129618612987,0.01821505795399425,0.007665129618612987,0.007665129618612987,0.016745860505522625,0.016745860505522625,0.009198155542335607,0.02185806954479308,0.009198155542335607,0.009198155542335607,0.02009503260662704,0.02009503260662704,0.01149769442791948,0.027322586930991433,0.01149769442791948,0.01149769442791948,0.025118790758283938,0.025118790758283938,0.007665129618612987,0.01821505795399425,0.007665129618612987,0.007665129618612987,0.016745860505522625,0.016745860505522625,0.009198155542335607,0.02185806954479308,0.009198155542335607,0.009198155542335607,0.02009503260662704,0.02009503260662704,0.01149769442791948,0.027322586930991433,0.01149769442791948,0.01149769442791948,0.025118790758283938,0.025118790758283938
2014-08-15,0.008042962391871966,0.016745860505522625,0.008042962391871966,0.008042962391871966,0.043976384835481386,0.04163975130659836,0.009651554870246382,0.02009503260662704,0.009651554870246382,0.009651554870246382,0.05277166180257753,0.049967701567917966,0.012064443587807894,0.025118790758283938,0.012064443587807894,0.012064443587807894,0.06596457725322213,0.062459626959897485,0.008042962391871966,0.016745860505522625,0.008042962391871966,0.008042962391871966,0.043976384835481386,0.04163975130659836,0.009651554870246382,0.02009503260662704,0.009651554870246382,0.009651554870246382,0.05277166180257753,0.049967701567917966,0.012064443587807894,0.025118790758283938,0.012064443587807894,0.012064443587807894,0.06596457725322213,0.062459626959897485
2014-08-18,0.022728506429525952,0.04163975130659836,0.022728506429525952,0.020391872900642927,8.058303981750559e-5,1.1132927176238372e-4,0.027274207715431098,0.049967701567917966,0.027274207715431098,0.024470247480771534,9.669964778102891e-5,1.3359512611488267e-4,0.03409275964428893,0.062459626959897485,0.03409275964428893,0.03058780935096428,1.2087455972620287e-4,1.669939076437421e-4,0.022728506429525952,0.04163975130659836,0.022728506429525952,0.020391872900642927,8.058303981750559e-5,1.1132927176238372e-4,0.027274207715431098,0.049967701567917966,0.027274207715431098,0.024470247480771534,9.669964778102891e-5,1.3359512611488267e-4,0.03409275964428893,0.062459626959897485,0.03409275964428893,0.03058780935096428,1.2087455972620287e-4,1.669939076437421e-4
2014-08-19,8.058303981750559e-5,1.1132927176238372e-4,8.058303981750559e-5,1.1132927176238372e-4,0.01035180288333859,0.005383009344767875,9.669964778102891e-5,1.3359512611488267e-4,9.669964778102891e-5,1.3359512611488267e-4,0.012422163460006241,0.006459611213721406,1.2087455972620287e-4,1.669939076437421e-4,1.2087455972620287e-4,1.669939076437421e-4,0.01552770432500783,0.008074514017151646,8.058303981750559e-5,1.1132927176238372e-4,8.058303981750559e-5,1.1132927176238372e-4,0.01035180288333859,0.005383009344767875,9.669964778102891e-5,1.3359512611488267e-4,9.669964778102891e-5,1.3359512611488267e-4,0.012422163460006241,0.006459611213721406,1.2087455972620287e-4,1.669939076437421e-4,1.2087455972620287e-4,1.669939076437421e-4,0.01552770432500783,0.008074514017151646
2014-08-20,0.01035180288333859,0.005383009344767875,0.01035180288333859,0.005383009344767875,0.009706163072118024,0.004757665373059328,0.012422163460006241,0.006459611213721406,0.012422163460006241,0.006459611213721406,0.011647395686541495,0.005709198447671149,0.01552770432500783,0.008074514017151646,0.01552770432500783,0.008074514017151646,0.014559244608176924,0.007136498059588936,0.01035180288333859,0.005383009344767875,0.01035180288333859,0.005383009344767875,0.009706163072118024,0.004757665373059328,0.012422163460006241,0.006459611213721406,0.012422163460006241,0.006459611213721406,0.011647395686541495,0.005709198447671149,0.01552770432500783,0.008074514017151646,0.01552770432500783,0.008074514017151646,0.014559244608176924,0.007136498059588936
2014-08-21,0.009706163072118024,0.004757665373059328,0.009706163072118024,0.004757665373059328,0.016187276462927724,0.013861093326477558,0.011647395686541495,0.005709198447671149,0.011647395686541495,0.005709198447671149,0.01942473175551329,0.016633311991773092,0.014559244608176924,0.007136498059588936,0.014559244608176924,0.007136498059588936,0.024280914694391642,0.020791639989716337,0.009706163072118024,0.004757665373059328,0.009706163072118024,0.004757665373059328,0.016187276462927724,0.013861093326477558,0.011647395686541495,0.005709198447671149,0.011647395686541495,0.005709198447671149,0.01942473175551329,0.016633311991773092,0.014559244608176924,0.007136498059588936,0.014559244608176924,0.007136498059588936,0.024280914694391642,0.020791639989716337
2014-08-22,0.010272691417428925,0.013861093326477558,0.010272691417428925,0.007946508280978759,0.0019238262645110416,0.0019238262645110416,0.012327229700914821,0.016633311991773092,0.012327229700914821,0.009535809937174622,0.00230859151741325,0.00230859151741325,0.015409037126143499,0.020791639989716337,0.015409037126143499,0.011919762421468194,0.002885739396766618,0.002885739396766618,0.010272691417428925,0.013861093326477558,0.010272691417428925,0.007946508280978759,0.0019238262645110416,0.0019238262645110416,0.012327229700914821,0.016633311991773092,0.012327229700914821,0.009535809937174622,0.00230859151741325,0.00230859151741325,0.015409037126143499,0.020791639989716337,0.015409037126143499,0.011919762421468194,0.002885739396766618,0.002885739396766618
2014-08-25,0.001105224514803993,0.0019238262645110416,0.001105224514803993,0.001105224514803993,0.05025330645612047,0.03252980467388322,0.0013262694177648138,0.00230859151741325,0.0013262694177648138,0.0013262694177648138,0.06030396774734448,0.039035765608659845,0.0016578367722059895,0.002885739396766618,0.0016578367722059895,0.0016578367722059895,0.07537995968418076,0.048794707010825,0.001105224514803993,0.0019238262645110416,0.001105224514803993,0.001105224514803993,0.05025330645612047,0.03252980467388322,0.0013262694177648138,0.00230859151741325,0.0013262694177648138,0.0013262694177648138,0.06030396774734448,0.039035765608659845,0.0016578367722059895,0.002885739396766618,0.0016578367722059895,0.0016578367722059895,0.07537995968418076,0.048794707010825
2014-08-26,0.043520119660914625,0.03252980467388322,0.043520119660914625,0.025796617878677375,0.016241853344394985,0.008204523670090058,0.05222414359309757,0.039035765608659845,0.05222414359309757,0.03095594145441294,0.019490224013273938,0.00984542840410807,0.06528017949137199,0.048794707010825,0.06528017949137199,0.03869492681801623,0.024362780016592533,0.012306785505135198,0.043520119660914625,0.03252980467388322,0.043520119660914625,0.025796617878677375,0.016241853344394985,0.008204523670090058,0.05222414359309757,0.039035765608659845,0.05222414359309757,0.03095594145441294,0.019490224013273938,0.00984542840410807,0.06528017949137199,0.048794707010825,0.06528017949137199,0.03869492681801623,0.024362780016592533,0.012306785505135198
2014-08-27,0.016241853344394985,0.008204523670090058,0.016241853344394985,0.008204523670090058,0.02075233692892764,0.011545831337576917,0.019490224013273938,0.00984542840410807,0.019490224013273938,0.00984542840410807,0.024902804314713145,0.013854997605092345,0.024362780016592533,0.012306785505135198,0.024362780016592533,0.012306785505135198,0.031128505393391515,0.017318747006365376,0.016241853344394985,0.008204523670090058,0.016241853344394985,0.008204523670090058,0.02075233692892764,0.011545831337576917,0.019490224013273938,0.00984542840410807,0.019490224013273938,0.00984542840410807,0.024902804314713145,0.013854997605092345,0.024362780016592533,0.012306785505135198,0.024362780016592533,0.012306785505135198,0.031128505393391515,0.017318747006365376
2014-08-28,0.02075233692892764,0.011545831337576917,0.02075233692892764,0.011545831337576917,0.006659768717303449,0.003068699937364472,0.024902804314713145,0.013854997605092345,0.024902804314713145,0.013854997605092345,0.007991722460764183,0.0036824399248375217,0.031128505393391515,0.017318747006365376,0.031128505393391515,0.017318747006365376,0.00998965307595523,0.004603049906046763,0.02075233692892764,0.011545831337576917,0.02075233692892764,0.011545831337576917,0.006659768717303449,0.003068699937364472,0.024902804314713145,0.013854997605092345,0.024902804314713145,0.013854997605092345,0.007991722460764183,0.0036824399248375217,0.031128505393391515,0.017318747006365376,0.031128505393391515,0.017318747006365376,0.00998965307595523,0.004603049906046763
2014-08-29,0.006659768717303449,0.003068699937364472,0.006659768717303449,0.003068699937364472,0.012352669862644383,0.007313850908474251,0.007991722460764183,0.0036824399248375217,0.007991722460764183,0.0036824399248375217,0.014823203835173326,0.008776621090169301,0.00998965307595523,0.004603049906046763,0.00998965307595523,0.004603049906046763,0.018529004793966686,0.010970776362711487,0.006659768717303449,0.003068699937364472,0.006659768717303449,0.003068699937364472,0.012352669862644383,0.007313850908474251,0.007991722460764183,0.0036824399248375217,0.007991722460764183,0.0036824399248375217,0.014823203835173326,0.008776621090169301,0.00998965307595523,0.004603049906046763,0.00998965307595523,0.004603049906046763,0.018529004793966686,0.010970776362711487
2014-09-01,0.012352669862644383,0.007313850908474251,0.012352669862644383,0.007313850908474251,0.015327205610677241,0.007768980365261635,0.014823203835173326,0.008776621090169301,0.014823203835173326,0.008776621090169301,0.018392646732812712,0.009322776438314029,0.018529004793966686,0.010970776362711487,0.018529004793966686,0.010970776362711487,0.022990808416015862,0.011653470547892453,0.012352669862644383,0.007313850908474251,0.012352669862644383,0.007313850908474251,0.015327205610677241,0.007768980365261635,0.014823203835173326,0.008776621090169301,0.014823203835173326,0.008776621090169301,0.018392646732812712,0.009322776438314029,0.018529004793966686,0.010970776362711487,0.018529004793966686,0.010970776362711487,0.022990808416015862,0.011653470547892453
