data,sigma_ewma_094,sigma_ewma_097,sigma_garch_norm,sigma_egarch_norm,sigma_egarch_std,sigma_gjr_norm
2013-12-26,0.01187493231296579,0.012494880210238769,NA,NA,NA,NA
2013-12-27,0.011518264773644383,0.012308411515155989,NA,NA,NA,NA
2013-12-30,0.011178073589790151,0.012127310080928854,NA,NA,NA,NA
2014-01-02,0.010848528325463173,0.011948999916528494,NA,NA,NA,NA
2014-01-03,0.011973730582673927,0.012444508293176367,NA,NA,NA,NA
2014-01-06,0.011643541331440499,0.012272808770465394,NA,NA,NA,NA
2014-01-07,0.011647269287121545,0.012256172129172698,NA,NA,NA,NA
2014-01-08,0.011688389489536582,0.012257931822444857,NA,NA,NA,NA
2014-01-09,0.011335041633104009,0.01207394298624581,NA,NA,NA,NA
2014-01-10,0.012395219582480039,0.012563452597102228,NA,NA,NA,NA
2014-01-13,0.012052332014546979,0.012390439630024081,NA,NA,NA,NA
2014-01-14,0.011689132397612278,0.012205065350836791,NA,NA,NA,NA
2014-01-15,0.011349349502082136,0.012028289365228527,NA,NA,NA,NA
2014-01-16,0.011169240228403196,0.011923744433077893,NA,NA,NA,NA
2014-01-17,0.01088548337806948,0.011769616783558083,NA,NA,NA,NA
2014-01-20,0.010878625707121687,0.011740883687218586,NA,NA,NA,NA
2014-01-21,0.010879181744250089,0.011716197474298086,NA,NA,NA,NA
2014-01-22,0.010576173450442514,0.011552113544130766,NA,NA,NA,NA
2014-01-23,0.011102350046521086,0.011768891906752774,NA,NA,NA,NA
2014-01-24,0.011927312057053809,0.012146965698623578,NA,NA,NA,NA
2014-01-27,0.012023648850536254,0.012187855225081739,NA,NA,NA,NA
2014-01-28,0.011664945747162462,0.012007329357104211,NA,NA,NA,NA
2014-01-29,0.011317375774175168,0.011829574205550525,NA,NA,NA,NA
2014-01-30,0.011237206192905561,0.01177620716718665,NA,NA,NA,NA
2014-01-31,0.01093666662841781,0.011617868334486145,NA,NA,NA,NA
2014-02-03,0.010802669233639157,0.011535052311181765,NA,NA,NA,NA
2014-02-04,0.012784695900806626,0.012487675207841333,NA,NA,NA,NA
2014-02-05,0.012988439860608348,0.012601300924118552,NA,NA,NA,NA
2014-02-06,0.012675734471978763,0.012453004686697102,NA,NA,NA,NA
2014-02-07,0.013677700458954748,0.012978746318793909,NA,NA,NA,NA
2014-02-10,0.013379690623254161,0.012844264116222352,NA,NA,NA,NA
2014-02-11,0.013213439745032921,0.012774419167331597,NA,NA,NA,NA
2014-02-12,0.013337141673403654,0.012851857463732201,NA,NA,NA,NA
2014-02-13,0.012981293695863092,0.012683407763745784,NA,NA,NA,NA
2014-02-14,0.012629066909438543,0.012513507086319224,NA,NA,NA,NA
2014-02-17,0.012298060710920104,0.012351093346933842,NA,NA,NA,NA
2014-02-18,0.012372382163677295,0.01238656781168695,NA,NA,NA,NA
2014-02-19,0.013128602790105557,0.01276944442445245,NA,NA,NA,NA
2014-02-20,0.012859129137703674,0.01264263625192157,NA,NA,NA,NA
2014-02-21,0.012639580483872002,0.01253805312781545,NA,NA,NA,NA
2014-02-24,0.012271032491365342,0.012356742474901159,NA,NA,NA,NA
2014-02-25,0.011971023685218816,0.012206119122775385,NA,NA,NA,NA
2014-02-26,0.011875712947779369,0.01215246480897418,NA,NA,NA,NA
2014-02-27,0.011550318839620148,0.011986307157974536,NA,NA,NA,NA
2014-02-28,0.01284369249173643,0.012615030488602082,NA,NA,NA,NA
2014-03-05,0.012698095962887996,0.012548077129042151,NA,NA,NA,NA
2014-03-06,0.012793607736309765,0.012601001571054054,NA,NA,NA,NA
2014-03-07,0.012607019952694011,0.01251248384341584,NA,NA,NA,NA
2014-03-10,0.012997722150526926,0.012713591445526145,NA,NA,NA,NA
2014-03-11,0.01325633140715593,0.012854934433537071,NA,NA,NA,NA
2014-03-12,0.012920512396119944,0.012695212793966142,NA,NA,NA,NA
2014-03-13,0.012579824131734715,0.012529873565541307,NA,NA,NA,NA
2014-03-14,0.01236513101626835,0.012424073559385093,NA,NA,NA,NA
2014-03-17,0.012385747766791171,0.012432574592286642,NA,NA,NA,NA
2014-03-18,0.01206016916379347,0.012270065702906263,NA,NA,NA,NA
2014-03-19,0.012854995213047653,0.012661078872864212,NA,NA,NA,NA
2014-03-20,0.012650730382541721,0.012563693580237829,NA,NA,NA,NA
2014-03-21,0.012694116192390564,0.012588170526736319,NA,NA,NA,NA
2014-03-24,0.012410067580635328,0.01244897543559615,NA,NA,NA,NA
2014-03-25,0.012551285380392525,0.012518405118342023,NA,NA,NA,NA
2014-03-26,0.012177957216096047,0.012333658592454664,NA,NA,NA,NA
2014-03-27,0.011910477252822899,0.01219766587188544,NA,NA,NA,NA
2014-03-28,0.014610714347082008,0.01357873697599311,NA,NA,NA,NA
2014-03-31,0.014172893456326283,0.013377361164872596,NA,NA,NA,NA
2014-04-01,0.01397721424179634,0.013298763467685954,NA,NA,NA,NA
2014-04-02,0.013552883016535884,0.013098524041456854,NA,NA,NA,NA
2014-04-03,0.014883820537126603,0.01381514926105484,NA,NA,NA,NA
2014-04-04,0.014490094199510625,0.013638027720684506,NA,NA,NA,NA
2014-04-07,0.014141253580078372,0.01348039029319511,NA,NA,NA,NA
2014-04-08,0.014515481392674274,0.013697832674921317,NA,NA,NA,NA
2014-04-09,0.014288238264886106,0.013603306720015222,NA,NA,NA,NA
2014-04-10,0.01403426901828266,0.013491721342006664,NA,NA,NA,NA
2014-04-11,0.013607083266517044,0.0132879860665856,NA,NA,NA,NA
2014-04-14,0.013568682370849782,0.0132780364163832,NA,NA,NA,NA
2014-04-15,0.013194849252802012,0.01309724362385326,NA,NA,NA,NA
2014-04-16,0.014136123414709078,0.013582258553947176,NA,NA,NA,NA
2014-04-17,0.014252673238775685,0.013659892722385226,NA,NA,NA,NA
2014-04-22,0.014481865927808372,0.013797895603853954,NA,NA,NA,NA
2014-04-23,0.014050741574744983,0.013594544775356114,NA,NA,NA,NA
2014-04-24,0.013789327330362968,0.013474090065585483,NA,NA,NA,NA
2014-04-25,0.013370049586216926,0.013270843051832206,NA,NA,NA,NA
2014-04-28,0.013015703789218055,0.013096553875760301,NA,NA,NA,NA
2014-04-29,0.012621567677891595,0.01289977134802775,NA,NA,NA,NA
2014-04-30,0.012449398001420683,0.012807531647471086,NA,NA,NA,NA
2014-05-02,0.012121779530822803,0.012638691404173386,NA,NA,NA,NA
2014-05-05,0.013289508464944706,0.013198079371273147,NA,NA,NA,NA
2014-05-06,0.013074826095164018,0.013093203285078127,NA,NA,NA,NA
2014-05-07,0.01275444163525022,0.012933673005883668,NA,NA,NA,NA
2014-05-08,0.012455661802082544,0.012781848015590987,NA,NA,NA,NA
2014-05-09,0.012488652351537887,0.012788281283094702,NA,NA,NA,NA
2014-05-12,0.01218023879819727,0.012629680002627921,NA,NA,NA,NA
2014-05-13,0.012436657484487393,0.012740895379753443,NA,NA,NA,NA
2014-05-14,0.012060037646439765,0.012549408170532413,NA,NA,NA,NA
2014-05-15,0.0117987108862353,0.01241003169135457,NA,NA,NA,NA
2014-05-16,0.011596775081681446,0.012296451284797219,NA,NA,NA,NA
2014-05-19,0.011259786406486522,0.012118167656645048,NA,NA,NA,NA
2014-05-20,0.011320363295411586,0.012121546478965213,NA,NA,NA,NA
2014-05-21,0.01181409824476921,0.01233205567710202,NA,NA,NA,NA
2014-05-22,0.011527497055584784,0.012180292785532296,NA,NA,NA,NA
2014-05-23,0.011695517876794083,0.01224116894099554,NA,NA,NA,NA
2014-05-26,0.011417467679971087,0.012093018630239248,NA,NA,NA,NA
2014-05-27,0.011187463406507265,0.011965158096517032,NA,NA,NA,NA
2014-05-28,0.011394324424038071,0.012039953652515091,NA,NA,NA,NA
2014-05-29,0.011237969040824617,0.011947269472545938,NA,NA,NA,NA
2014-05-30,0.01104677257815408,0.011836955139497549,NA,NA,NA,NA
2014-06-02,0.011642174861786838,0.012096510358633562,NA,NA,NA,NA
2014-06-03,0.011402033842020876,0.011968085609122697,NA,NA,NA,NA
2014-06-04,0.011215336891646426,0.011862837567554265,NA,NA,NA,NA
2014-06-05,0.010908516263163748,0.011699768967062409,NA,NA,NA,NA
2014-06-06,0.01069011619172714,0.011575377161999004,NA,NA,NA,NA
2014-06-09,0.01290293204801477,0.012629393053372004,NA,NA,NA,NA
2014-06-10,0.01350981872630082,0.012950902083779555,NA,NA,NA,NA
2014-06-11,0.01318656911611599,0.012800576019029744,NA,NA,NA,NA
2014-06-13,0.013004809730248474,0.012719096182942577,NA,NA,NA,NA
2014-06-16,0.01268297739966336,0.012564327183077418,NA,NA,NA,NA
2014-06-17,0.012327513242253991,0.012389794954595282,NA,NA,NA,NA
2014-06-18,0.012108333582208752,0.012279369512666114,NA,NA,NA,NA
2014-06-20,0.012509104969255672,0.012473602644015237,NA,NA,NA,NA
2014-06-23,0.012405793516800512,0.012422977665275439,NA,NA,NA,NA
2014-06-24,0.012198687871171517,0.012319485002694221,NA,NA,NA,NA
2014-06-25,0.011844867218499571,0.012141964660046453,NA,NA,NA,NA
2014-06-26,0.012295128526723641,0.012355086646670793,NA,NA,NA,NA
2014-06-27,0.011922059648997101,0.012169079136187583,NA,NA,NA,NA
2014-06-30,0.011628990680086628,0.012019023112632232,NA,NA,NA,NA
2014-07-01,0.011276316895254693,0.011838123206572349,NA,NA,NA,NA
2014-07-02,0.010955812064907268,0.011669997152686625,NA,NA,NA,NA
2014-07-03,0.01067301498771297,0.011517194907643032,NA,NA,NA,NA
2014-07-04,0.011111208350638337,0.011698574857388934,NA,NA,NA,NA
2014-07-07,0.010798491610944806,0.011533817999414959,NA,NA,NA,NA
2014-07-08,0.010569017157430416,0.011405466358184378,NA,NA,NA,NA
2014-07-10,0.01026246194311115,0.011240117766391071,NA,NA,NA,NA
2014-07-11,0.011020889085597617,0.011566352894750536,NA,NA,NA,NA
2014-07-14,0.010699375472948152,0.011398211404930084,NA,NA,NA,NA
2014-07-15,0.01122104937614992,0.011626418296074791,NA,NA,NA,NA
2014-07-16,0.010916433691146478,0.011468393109416206,NA,NA,NA,NA
2014-07-17,0.010630166592723736,0.011316772228010459,NA,NA,NA,NA
2014-07-18,0.010318305026192258,0.011151266982579282,NA,NA,NA,NA
2014-07-21,0.011704010113160896,0.011792899231036462,NA,NA,NA,NA
2014-07-22,0.011610686466942405,0.011744015813995722,NA,NA,NA,NA
2014-07-23,0.011371640473307154,0.011622459930387727,NA,NA,NA,NA
2014-07-24,0.011255841971552402,0.011558479117829068,NA,NA,NA,NA
2014-07-25,0.011095846197390527,0.01147184457095812,NA,NA,NA,NA
2014-07-28,0.010760016142568052,0.01129950121401775,NA,NA,NA,NA
2014-07-29,0.01046162863405817,0.011142511719580153,NA,NA,NA,NA
2014-07-30,0.010376780430709666,0.011082879581758824,NA,NA,NA,NA
2014-07-31,0.010130926136478235,0.010947816518835059,NA,NA,NA,NA
2014-08-01,0.010903164119703336,0.011289808571665996,NA,NA,NA,NA
2014-08-04,0.01057715194048322,0.011122092049942474,NA,NA,NA,NA
2014-08-05,0.01064745982146358,0.011139673094590363,NA,NA,NA,NA
2014-08-06,0.010484245938350326,0.011047447908782721,NA,NA,NA,NA
2014-08-07,0.010277795574980333,0.010933395584989099,NA,NA,NA,NA
2014-08-08,0.009987137254534437,0.010778537546145491,NA,NA,NA,NA
2014-08-11,0.010238978320780395,0.010873395792351899,NA,NA,NA,NA
2014-08-12,0.010894097966239667,0.011169210402232217,NA,NA,NA,NA
2014-08-13,0.010583314016445732,0.011010528907837623,NA,NA,NA,NA
2014-08-14,0.010917410694949618,0.011160047080917302,NA,NA,NA,NA
2014-08-15,0.010609501701234071,0.011003262336436965,NA,NA,NA,NA
2014-08-18,0.011458153250076578,0.011409660343342797,NA,NA,NA,NA
2014-08-19,0.011459832969834964,0.011411961481276609,NA,NA,NA,NA
2014-08-20,0.011679785735712739,0.011524344824038954,NA,NA,NA,NA
2014-08-21,0.011473308862554989,0.011424904396594732,NA,NA,NA,NA
2014-08-22,0.01114473538758265,0.011262586161565395,NA,NA,NA,NA
2014-08-25,0.011106932062865496,0.011240375079862645,NA,NA,NA,NA
2014-08-26,0.012186740157947523,0.011782738098061126,NA,NA,NA,NA
2014-08-27,0.01181548295824978,0.011604651204360952,NA,NA,NA,NA
2014-08-28,0.012294016690280312,0.011856840440683619,NA,NA,NA,NA
2014-08-29,0.012136277820212343,0.011788749176415024,NA,NA,NA,NA
2014-09-01,0.012432142131370722,0.011952343093828378,NA,NA,NA,NA
2014-09-02,0.012067125176081642,0.011778716866839005,NA,NA,NA,NA
2014-09-03,0.01197143859423629,0.011738586252139267,NA,NA,NA,NA
2014-09-04,0.01161023432600342,0.011562920685881299,NA,NA,NA,NA
2014-09-05,0.011770342387432806,0.011644987607714666,NA,NA,NA,NA
2014-09-08,0.011488222020515514,0.011507081981434965,NA,NA,NA,NA
2014-09-09,0.012967251703651957,0.01226723729239899,NA,NA,NA,NA
2014-09-10,0.012660856612734108,0.012128020558934336,NA,NA,NA,NA
2014-09-11,0.012469989062108625,0.012045198355489634,NA,NA,NA,NA
2014-09-12,0.012092034721639115,0.011864128977163867,NA,NA,NA,NA
2014-09-15,0.013310318691401857,0.012505798206637334,NA,NA,NA,NA
2014-09-16,0.013856348650596624,0.012823220491034406,NA,NA,NA,NA
2014-09-17,0.01425725208442232,0.013072769627075117,NA,NA,NA,NA
2014-09-18,0.013832384343980606,0.012880266824925673,NA,NA,NA,NA
2014-09-19,0.013632050978177861,0.012802861382989764,NA,NA,NA,NA
2014-09-22,0.013422147108909146,0.012717368273004338,NA,NA,NA,NA
2014-09-23,0.013806721454445609,0.012942947703734338,NA,NA,NA,NA
2014-09-24,0.013509968101732444,0.01281249021533141,NA,NA,NA,NA
2014-09-25,0.013250588913611406,0.012698036057578578,NA,NA,NA,NA
2014-09-26,0.013421899757378947,0.012804487595937143,NA,NA,NA,NA
2014-09-29,0.01413565375985005,0.013201338355265489,NA,NA,NA,NA
2014-09-30,0.018399861212191015,0.015633638996101092,NA,NA,NA,NA
2014-10-01,0.017886592721206684,0.015424741432667626,NA,NA,NA,NA
2014-10-02,0.01873177262040051,0.015995544003127075,NA,NA,NA,NA
2014-10-03,0.01843075089822974,0.01590957953144809,NA,NA,NA,NA
2014-10-06,0.018785314824401787,0.01619598079127264,NA,NA,NA,NA
2014-10-07,0.021827543437068393,0.018077719471540094,NA,NA,NA,NA
2014-10-08,0.021174244809552736,0.017811416788305858,NA,NA,NA,NA
2014-10-09,0.02052937934967098,0.01754232073809223,NA,NA,NA,NA
2014-10-10,0.01990402006502049,0.017277210075682333,NA,NA,NA,NA
2014-10-13,0.021832836460328478,0.01848468001830431,NA,NA,NA,NA
2014-10-14,0.0241431264930363,0.019971028527156043,NA,NA,NA,NA
2014-10-15,0.023420749914961014,0.019676989672850524,NA,NA,NA,NA
2014-10-16,0.024045101708735996,0.020170325865177113,NA,NA,NA,NA
2014-10-17,0.024688278808275222,0.02067979421545461,NA,NA,NA,NA
2014-10-20,0.024804148273386957,0.0208800607272037,NA,NA,NA,NA
2014-10-21,0.024795541757230442,0.021003370224152232,NA,NA,NA,NA
2014-10-22,0.02555806043397028,0.021576599865053264,NA,NA,NA,NA
2014-10-23,0.02478020328860434,0.0212509203663736,NA,NA,NA,NA
2014-10-24,0.025621798085533092,0.021855991243404756,NA,NA,NA,NA
2014-10-27,0.025457095560785327,0.021882452042138036,NA,NA,NA,NA
2014-10-28,0.025380343164840984,0.021953756397800648,NA,NA,NA,NA
2014-10-29,0.026012335614773903,0.02242929210730866,NA,NA,NA,NA
2014-10-30,0.026131672717842596,0.022613968154094506,NA,NA,NA,NA
2014-10-31,0.026169395734892898,0.022749114611862093,NA,NA,NA,NA
2014-11-03,0.02745337071516504,0.023600144334224665,NA,NA,NA,NA
2014-11-04,0.026798968934384108,0.023347741245953096,NA,NA,NA,NA
2014-11-05,0.026117827397589864,0.023071348871269496,NA,NA,NA,NA
2014-11-06,0.025514074898672322,0.022829724194547884,NA,NA,NA,NA
2014-11-07,0.025177357473999306,0.02272784886108773,NA,NA,NA,NA
2014-11-10,0.024565680655267638,0.022469136802725664,NA,NA,NA,NA
2014-11-11,0.023971027397208317,0.022212365240830863,NA,NA,NA,NA
2014-11-12,0.02328233537100378,0.021898728092374024,NA,NA,NA,NA
2014-11-13,0.02265830827039946,0.021612393994787704,NA,NA,NA,NA
2014-11-14,0.0224900164740914,0.021556568108928566,NA,NA,NA,NA
2014-11-17,0.02180493423447456,0.02123078526546783,NA,NA,NA,NA
2014-11-18,0.02129311762559806,0.020987099871867566,NA,NA,NA,NA
2014-11-19,0.021028169146004028,0.020862407235384378,NA,NA,NA,NA
2014-11-21,0.021298333203015784,0.02100394965979544,NA,NA,NA,NA
2014-11-24,0.02418745678368469,0.022522134188541057,NA,NA,NA,NA
2014-11-25,0.023755347749985733,0.022343273373756085,NA,NA,NA,NA
2014-11-26,0.02304957079565331,0.02201494467571947,NA,NA,NA,NA
2014-11-27,0.022417729858009917,0.021718482586960172,NA,NA,NA,NA
2014-11-28,0.021793866206831138,0.021420255502457578,NA,NA,NA,NA
2014-12-01,0.02113975981539082,0.021101424690045528,NA,NA,NA,NA
2014-12-02,0.02341321428689574,0.022270233107863704,NA,NA,NA,NA
2014-12-03,0.022911822307465683,0.022043507919520106,NA,NA,NA,NA
2014-12-04,0.022410683116473134,0.021811255359298322,NA,NA,NA,NA
2014-12-05,0.022091727573780588,0.021666309117938272,NA,NA,NA,NA
2014-12-08,0.021536339222133407,0.021397947449098703,NA,NA,NA,NA
2014-12-09,0.022072545678452574,0.02167353433139987,NA,NA,NA,NA
2014-12-10,0.021413349117196098,0.02135258461469086,NA,NA,NA,NA
2014-12-11,0.021069620494983198,0.021182764761522543,NA,NA,NA,NA
2014-12-12,0.020492356462203768,0.020894257279777232,NA,NA,NA,NA
2014-12-15,0.02154919968933782,0.02140763076089938,NA,NA,NA,NA
2014-12-16,0.021795610830872243,0.02153623498870271,NA,NA,NA,NA
2014-12-17,0.021141440583034056,0.021215619805375736,NA,NA,NA,NA
2014-12-18,0.022242470202369937,0.02176905484169949,NA,NA,NA,NA
2014-12-19,0.021691411722261657,0.021503761335209936,NA,NA,NA,NA
2014-12-22,0.022087139162309546,0.021709838926745606,NA,NA,NA,NA
2014-12-23,0.021534915480971587,0.02144220787905059,NA,NA,NA,NA
2014-12-26,0.02116194098879673,0.021258536843586084,NA,NA,NA,NA
2014-12-29,0.020822186663776145,0.021087207377566957,NA,NA,NA,NA
2014-12-30,0.020319149834577582,0.0208324099788827,NA,NA,NA,NA
2015-01-02,0.01989252811573743,0.020610144935931416,NA,NA,NA,NA
2015-01-05,0.020367135049407976,0.020819699083787637,NA,NA,NA,NA
2015-01-06,0.02035063763392713,0.02079819248247796,NA,NA,NA,NA
2015-01-07,0.019778257000231222,0.020506774946713855,NA,NA,NA,NA
2015-01-08,0.020824108638479256,0.020997128207512743,NA,NA,NA,NA
2015-01-09,0.020271998669307876,0.02071997902803181,NA,NA,NA,NA
2015-01-12,0.020280236558807625,0.020710713539428254,NA,NA,NA,NA
2015-01-13,0.019995472338564288,0.020558933461633438,NA,NA,NA,NA
2015-01-14,0.01941189050247089,0.0202604419884552,NA,NA,NA,NA
2015-01-15,0.018839340350284603,0.019963096329074316,NA,NA,NA,NA
2015-01-16,0.018467596049400174,0.01975557542676444,NA,NA,NA,NA
2015-01-19,0.018172609200403148,0.019580644815684552,NA,NA,NA,NA
2015-01-20,0.018860564960254636,0.019863169594636094,NA,NA,NA,NA
2015-01-21,0.018319548597956904,0.019578642536702513,NA,NA,NA,NA
2015-01-22,0.018983126983924535,0.019856191647066018,NA,NA,NA,NA
2015-01-23,0.0184727853674478,0.019588093684631304,NA,NA,NA,NA
2015-01-26,0.01839820549218511,0.01952037419721631,NA,NA,NA,NA
2015-01-27,0.017846836891426198,0.019229568074806004,NA,NA,NA,NA
2015-01-28,0.01732060413801986,0.018946903642615996,NA,NA,NA,NA
2015-01-29,0.01760421337995585,0.01903071736049355,NA,NA,NA,NA
2015-01-30,0.01706996290973759,0.018744013965145027,NA,NA,NA,NA
2015-02-02,0.017050424781055517,0.018687057084765573,NA,NA,NA,NA
2015-02-03,0.016901428272378862,0.018572077837092145,NA,NA,NA,NA
2015-02-04,0.017877453379854066,0.01897674081901405,NA,NA,NA,NA
2015-02-05,0.017345682774820095,0.01869588129286919,NA,NA,NA,NA
2015-02-06,0.016826698026920568,0.018417616759709335,NA,NA,NA,NA
2015-02-09,0.016584986906368095,0.018261667338624638,NA,NA,NA,NA
2015-02-10,0.016393090816061655,0.0181265416116022,NA,NA,NA,NA
2015-02-11,0.01636900028017411,0.018066038306797885,NA,NA,NA,NA
2015-02-12,0.0159079395916889,0.017809766953697615,NA,NA,NA,NA
2015-02-13,0.016578544298668958,0.018059812727249047,NA,NA,NA,NA
2015-02-18,0.017275027555435953,0.018341395737292366,NA,NA,NA,NA
2015-02-19,0.01694410020577173,0.018155036996561607,NA,NA,NA,NA
2015-02-20,0.01643680245775515,0.017884721269162632,NA,NA,NA,NA
2015-02-23,0.015937284784069337,0.017614956630859418,NA,NA,NA,NA
2015-02-24,0.015453022463796345,0.01734927768155019,NA,NA,NA,NA
2015-02-25,0.015276170883374086,0.017216681935933915,NA,NA,NA,NA
2015-02-26,0.01481279169556623,0.016957336322708703,NA,NA,NA,NA
2015-02-27,0.014363595377082016,0.016701925595908017,NA,NA,NA,NA
2015-03-02,0.014002871076142877,0.016482076274756143,NA,NA,NA,NA
2015-03-03,0.013732562072893658,0.016298555656367977,NA,NA,NA,NA
2015-03-04,0.01336663259012209,0.016073983006041393,NA,NA,NA,NA
2015-03-05,0.013495183277141741,0.016053295619102566,NA,NA,NA,NA
2015-03-06,0.01309780403598748,0.01581634913052061,NA,NA,NA,NA
2015-03-09,0.012856859889111203,0.015641993311674558,NA,NA,NA,NA
2015-03-10,0.013112766010025114,0.015672066060942996,NA,NA,NA,NA
2015-03-11,0.013369971175322695,0.015710166528419087,NA,NA,NA,NA
2015-03-12,0.013295419547971575,0.015613255974357844,NA,NA,NA,NA
2015-03-13,0.012895444003679396,0.015379393428663464,NA,NA,NA,NA
2015-03-16,0.01256414438191109,0.015172388350121675,NA,NA,NA,NA
2015-03-17,0.012213168673872562,0.014956033612708383,NA,NA,NA,NA
2015-03-18,0.014198529906576197,0.0157373974684241,NA,NA,NA,NA
2015-03-19,0.014952857385916594,0.01603990344421797,NA,NA,NA,NA
2015-03-20,0.01474733480842872,0.015912754498172643,NA,NA,NA,NA
2015-03-23,0.014788580148964697,0.015898204584207824,NA,NA,NA,NA
2015-03-24,0.014348033752913386,0.01566248287124848,NA,NA,NA,NA
2015-03-25,0.014040315515885145,0.015484254724850705,NA,NA,NA,NA
2015-03-26,0.013667215777273235,0.015274631174093152,NA,NA,NA,NA
2015-03-27,0.014471028425595342,0.015595757393869602,NA,NA,NA,NA
2015-03-30,0.014210219601196599,0.015442570312242021,NA,NA,NA,NA
2015-03-31,0.014937087690301111,0.015747057583030105,NA,NA,NA,NA
2015-04-01,0.014567806054733599,0.01554916132136696,NA,NA,NA,NA
2015-04-02,0.015485797196221354,0.01595882906852785,NA,NA,NA,NA
2015-04-06,0.015383720036046832,0.01589535968759108,NA,NA,NA,NA
2015-04-07,0.01518253669054863,0.01578314417917343,NA,NA,NA,NA
2015-04-08,0.014727507739947805,0.01554814218873554,NA,NA,NA,NA
2015-04-09,0.014279156840032666,0.015313287896412878,NA,NA,NA,NA
2015-04-10,0.013846140743984324,0.015082750376981166,NA,NA,NA,NA
2015-04-13,0.013541082622447973,0.014907675845490883,NA,NA,NA,NA
2015-04-14,0.013129886638528435,0.014682948102297668,NA,NA,NA,NA
2015-04-15,0.012735354063331214,0.014463428836504906,NA,NA,NA,NA
2015-04-16,0.012789736371169081,0.014438655908834929,NA,NA,NA,NA
2015-04-17,0.01244150751197677,0.014238494933690376,NA,NA,NA,NA
2015-04-20,0.012359621181857388,0.014152066718566714,NA,NA,NA,NA
2015-04-22,0.012023323563515275,0.013955479446594202,NA,NA,NA,NA
2015-04-23,0.012223066224741449,0.013988247670201227,NA,NA,NA,NA
2015-04-24,0.012719922536802701,0.014159081249797208,NA,NA,NA,NA
2015-04-27,0.013035794182809896,0.014261375725386223,NA,NA,NA,NA
2015-04-28,0.01344532753457466,0.014415465362596497,NA,NA,NA,NA
2015-04-29,0.013080975662606926,0.014218379768237805,NA,NA,NA,NA
2015-04-30,0.0129004447800539,0.014102680131242542,NA,NA,NA,NA
2015-05-04,0.013210508160180932,0.014211252186447506,NA,NA,NA,NA
2015-05-05,0.013887143942072785,0.014501863477840767,NA,NA,NA,NA
2015-05-06,0.01370810285801539,0.014398269498627598,NA,NA,NA,NA
2015-05-07,0.013980003685636956,0.014508357304659993,NA,NA,NA,NA
2015-05-08,0.013562847639511823,0.014293216584866318,NA,NA,NA,NA
2015-05-11,0.013173722277807548,0.014088425940981295,NA,NA,NA,NA
2015-05-12,0.01277270254326106,0.01387563071331086,NA,NA,NA,NA
2015-05-13,0.012474671025248584,0.013707265782567422,NA,NA,NA,NA
2015-05-14,0.012231829324019916,0.013561751339869758,NA,NA,NA,NA
2015-05-15,0.011934442504571817,0.013390243855963657,NA,NA,NA,NA
2015-05-18,0.011797655315144035,0.013287944749409636,NA,NA,NA,NA
2015-05-19,0.012441874770969962,0.013537197640659861,NA,NA,NA,NA
2015-05-20,0.012325386674328103,0.013452119172290894,NA,NA,NA,NA
2015-05-21,0.012249929247138443,0.01338510308376437,NA,NA,NA,NA
2015-05-22,0.011915681520658158,0.01320035332079538,NA,NA,NA,NA
2015-05-25,0.011899643095019894,0.013156381409286573,NA,NA,NA,NA
2015-05-26,0.011541673037776886,0.012959554821356096,NA,NA,NA,NA
2015-05-27,0.011736025970829659,0.013006533372369115,NA,NA,NA,NA
2015-05-28,0.011538512928069818,0.012881317080361684,NA,NA,NA,NA
2015-05-29,0.01125253384681972,0.012715569863049975,NA,NA,NA,NA
2015-06-01,0.011964299314691972,0.012996007118800527,NA,NA,NA,NA
2015-06-02,0.011611655196742215,0.012804947789895459,NA,NA,NA,NA
2015-06-03,0.012512204932807048,0.013189199039115161,NA,NA,NA,NA
2015-06-05,0.012431118457422808,0.013130944262846054,NA,NA,NA,NA
2015-06-08,0.012463381162857383,0.013125799383432618,NA,NA,NA,NA
2015-06-09,0.012097267892468124,0.01293375805775539,NA,NA,NA,NA
2015-06-10,0.01173845137174052,0.012742747990830255,NA,NA,NA,NA
2015-06-11,0.012322462083699233,0.012987145582614368,NA,NA,NA,NA
2015-06-12,0.012014023658217247,0.012822172606646063,NA,NA,NA,NA
2015-06-15,0.01176455563522779,0.012682270001654877,NA,NA,NA,NA
2015-06-16,0.011416003080067136,0.012495082825524856,NA,NA,NA,NA
2015-06-17,0.011368491415337979,0.012442337848258381,NA,NA,NA,NA
2015-06-18,0.01131287100913531,0.012386037405581968,NA,NA,NA,NA
2015-06-19,0.011877768460635756,0.012617491946331931,NA,NA,NA,NA
2015-06-22,0.011659257636192966,0.012493436834784016,NA,NA,NA,NA
2015-06-23,0.011310286764133858,0.012307464512039772,NA,NA,NA,NA
2015-06-24,0.010967331342846163,0.012122171211573043,NA,NA,NA,NA
2015-06-25,0.010633325536754086,0.011939000047454903,NA,NA,NA,NA
2015-06-26,0.010678072112500272,0.011921927900421,NA,NA,NA,NA
2015-06-29,0.010893781328055062,0.011983974901092159,NA,NA,NA,NA
2015-06-30,0.011330736941511863,0.012154134397518454,NA,NA,NA,NA
2015-07-01,0.01098813226432647,0.011971615887748014,NA,NA,NA,NA
2015-07-02,0.010704952618029647,0.011814002320237667,NA,NA,NA,NA
2015-07-03,0.010464326344174012,0.01167366563064441,NA,NA,NA,NA
