janela,serie,ann_ret,ann_vol,sharpe,mdd,n
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_10a_cap1_c10,0.006058469425424651,0.10720057040064038,-0.9906589486674374,-0.19872285978820448,756
ROLL_2013-10-21_2016-11-11,retEW094_12a_cap1_c10,0.009182626785874115,0.12016998011730991,-0.8456861861506779,-0.21976964717956482,756
ROLL_2013-10-21_2016-11-11,retEW097_12a_cap1_c10,0.008222388650102719,0.12843078904099364,-0.7907225747031835,-0.22958988214863552,756
ROLL_2013-10-21_2016-11-11,ret_12a_cap1_c10,0.009182626785874115,0.12016998011730991,-0.8456861861506779,-0.21976964717956482,756
ROLL_2013-10-21_2016-11-11,ret_egarch_norm_12a_cap1_c10,0.009012083452869524,0.12353426254544679,-0.8207141642008768,-0.2244727782697764,756
ROLL_2013-10-21_2016-11-11,ret_egarch_std_12a_cap1_c10,0.005342239905400614,0.12550920106264632,-0.8348772651325151,-0.23159263524990337,756
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_12a_cap1_c10,0.005890653598133344,0.12864068448076843,-0.8072294215549005,-0.23491081044901707,756
ROLL_2013-10-21_2016-11-11,retEW094_15a_cap1_c10,0.009219390157799046,0.1502124751466374,-0.6493327602133709,-0.2689630999749735,756
ROLL_2013-10-21_2016-11-11,retEW097_15a_cap1_c10,0.00769698409913655,0.16053848630124204,-0.6070004874723789,-0.2808022829823894,756
ROLL_2013-10-21_2016-11-11,ret_15a_cap1_c10,0.009219390157799046,0.1502124751466374,-0.6493327602133709,-0.2689630999749735,756
ROLL_2013-10-21_2016-11-11,ret_egarch_norm_15a_cap1_c10,0.008877626958486262,0.15441782818180852,-0.6297083811771287,-0.27465844930017336,756
ROLL_2013-10-21_2016-11-11,ret_egarch_std_15a_cap1_c10,0.004215542502418845,0.15688650132830792,-0.64687514222695075,-0.2829487654393935,756
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_15a_cap1_c10,0.004776056144348173,0.16080085560096058,-0.6238041902716887,-0.287001349477344,756
ROLL_2013-10-21_2016-11-11,retEW094_10a_cap15_c10,0.008654287946301853,0.10014165009775827,-1.0420435521691902,-0.18570680737299505,756
ROLL_2013-10-21_2016-11-11,retEW097_10a_cap15_c10,0.007997705092382512,0.10702565753416136,-0.974448362880733,-0.19407932785045212,756
ROLL_2013-10-21_2016-11-11,ret_10a_cap15_c10,0.008654287946301853,0.10014165009775827,-1.0420435521691902,-0.18570680737299505,756
ROLL_2013-10-21_2016-11-11,ret_egarch_norm_10a_cap15_c10,0.008569399232581265,0.10294521878787233,-1.0117239214029579,-0.18970429292796165,756
ROLL_2013-10-21_2016-11-11,ret_egarch_std_10a_cap15_c10,0.005546048334532205,0.10459100088553862,-1.022883685755494,-0.19592028880478884,756
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_10a_cap15_c10,0.006058469425424651,0.10720057040064038,-0.9906589486674374,-0.19872285978820448,756
ROLL_2013-10-21_2016-11-11,retEW094_12a_cap15_c10,0.009182626785874115,0.12016998011730991,-0.8456861861506779,-0.21976964717956482,756
ROLL_2013-10-21_2016-11-11,retEW097_12a_cap15_c10,0.008222388650102719,0.12843078904099364,-0.7907225747031835,-0.22958988214863552,756
ROLL_2013-10-21_2016-11-11,ret_12a_cap15_c10,0.009182626785874115,0.12016998011730991,-0.8456861861506779,-0.21976964717956482,756
ROLL_2013-10-21_2016-11-11,ret_egarch_norm_12a_cap15_c10,0.009012083452869524,0.12353426254544679,-0.8207141642008768,-0.2244727782697764,756
ROLL_2013-10-21_2016-11-11,ret_egarch_std_12a_cap15_c10,0.005342239905400614,0.12550920106264632,-0.8348772651325151,-0.23159263524990337,756
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_12a_cap15_c10,0.005890653598133344,0.12864068448076843,-0.8072294215549005,-0.23491081044901707,756
ROLL_2013-10-21_2016-11-11,retEW094_15a_cap15_c10,0.009219390157799046,0.1502124751466374,-0.6493327602133709,-0.2689630999749735,756
ROLL_2013-10-21_2016-11-11,retEW097_15a_cap15_c10,0.00769698409913655,0.16053848630124204,-0.6070004874723789,-0.2808022829823894,756
ROLL_2013-10-21_2016-11-11,ret_15a_cap15_c10,0.009219390157799046,0.1502124751466374,-0.6493327602133709,-0.2689630999749735,756
ROLL_2013-10-21_2016-11-11,ret_egarch_norm_15a_cap15_c10,0.008877626958486262,0.15441782818180852,-0.6297083811771287,-0.27465844930017336,756
ROLL_2013-10-21_2016-11-11,ret_egarch_std_15a_cap15_c10,0.004215542502418845,0.15688650132830792,-0.64687514222695075,-0.2829487654393935,756
ROLL_2013-10-21_2016-11-11,ret_gjr_norm_15a_cap15_c10,0.004776056144348173,0.16080085560096058,-0.6238041902716887,-0.287001349477344,756
ROLL_2013-11-21_2016-12-13,ret_bh,0.03761619669765448,0.2539601875799318,-0.19698694139909065,-0.3949203229194337,756
ROLL_2013-11-21_2016-12-13,retEW094_10a_cap1_c10,0.01605548368290899,0.09983819191076859,-0.9831630067861712,-0.18570680737299505,756
ROLL_2013-11-21_2016-12-13,retEW097_10a_cap1_c10,0.01601839457470322,0.1067756493809163,-0.9129290949297991,-0.19407932785045212,756
ROLL_2013-11-21_2016-12-13,ret_10a_cap1_c10,0.01605548368290899,0.09983819191076859,-0.9831630067861712,-0.18570680737299505,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_10a_cap1_c10,0.016318340151584954,0.10288079517310905,-0.9485859227876599,-0.18970429292796165,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_10a_cap1_c10,0.013050005719970281,0.10414130492738986,-0.966787029234715,-0.19592028880478884,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_10a_cap1_c10,0.013965207660290968,0.10697262449257397,-0.9299720949610828,-0.1987228597882046,756
ROLL_2013-11-21_2016-12-13,retEW094_12a_cap1_c10,0.01808238070861301,0.11980583029292229,-0.7844052909674861,-0.2197696471795647,756
ROLL_2013-11-21_2016-12-13,retEW097_12a_cap1_c10,0.017863229966833982,0.12813077925709956,-0.7270844984795847,-0.2295898821486354,756
ROLL_2013-11-21_2016-12-13,ret_12a_cap1_c10,0.01808238070861301,0.11980583029292229,-0.7844052909674861,-0.2197696471795647,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_12a_cap1_c10,0.018323350416374673,0.12345695420773087,-0.7557047363798962,-0.22447277826977663,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_12a_cap1_c10,0.014363054727759117,0.12496956591286783,-0.7762391775365983,-0.23159263524990348,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_12a_cap1_c10,0.015390259604266987,0.12836714939108876,-0.7444664578259225,-0.23491081044901707,756
ROLL_2013-11-21_2016-12-13,retEW094_15a_cap1_c10,0.020370126364011254,0.1497572878661529,-0.585647515330517,-0.2689630999749735,756
ROLL_2013-11-21_2016-12-13,retEW097_15a_cap1_c10,0.019767742788329823,0.16016347407137446,-0.541240286259276,-0.2808022829823893,756
ROLL_2013-11-21_2016-12-13,ret_15a_cap1_c10,0.020370126364011254,0.1497572878661529,-0.585647515330517,-0.2689630999749735,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_15a_cap1_c10,0.020530969630190077,0.1543211927596636,-0.5628239614088337,-0.27465844930017336,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_15a_cap1_c10,0.01551247601009309,0.1562119573910848,-0.5856919566211316,-0.2829487654393935,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_15a_cap1_c10,0.016661938370824414,0.16045893673886097,-0.558961811482365,-0.287001349477344,756
ROLL_2013-11-21_2016-12-13,retEW094_10a_cap15_c10,0.01605548368290899,0.09983819191076859,-0.9831630067861712,-0.18570680737299505,756
ROLL_2013-11-21_2016-12-13,retEW097_10a_cap15_c10,0.01601839457470322,0.1067756493809163,-0.9129290949297991,-0.19407932785045212,756
ROLL_2013-11-21_2016-12-13,ret_10a_cap15_c10,0.01605548368290899,0.09983819191076859,-0.9831630067861712,-0.18570680737299505,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_10a_cap15_c10,0.016318340151584954,0.10288079517310905,-0.9485859227876599,-0.18970429292796165,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_10a_cap15_c10,0.013050005719970281,0.10414130492738986,-0.966787029234715,-0.19592028880478884,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_10a_cap15_c10,0.013965207660290968,0.10697262449257397,-0.9299720949610828,-0.1987228597882046,756
ROLL_2013-11-21_2016-12-13,retEW094_12a_cap15_c10,0.01808238070861301,0.11980583029292229,-0.7844052909674861,-0.2197696471795647,756
ROLL_2013-11-21_2016-12-13,retEW097_12a_cap15_c10,0.017863229966833982,0.12813077925709956,-0.7270844984795847,-0.2295898821486354,756
ROLL_2013-11-21_2016-12-13,ret_12a_cap15_c10,0.01808238070861301,0.11980583029292229,-0.7844052909674861,-0.2197696471795647,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_12a_cap15_c10,0.018323350416374673,0.12345695420773087,-0.7557047363798962,-0.22447277826977663,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_12a_cap15_c10,0.014363054727759117,0.12496956591286783,-0.7762391775365983,-0.23159263524990348,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_12a_cap15_c10,0.015390259604266987,0.12836714939108876,-0.7444664578259225,-0.23491081044901707,756
ROLL_2013-11-21_2016-12-13,retEW094_15a_cap15_c10,0.020370126364011254,0.1497572878661529,-0.585647515330517,-0.2689630999749735,756
ROLL_2013-11-21_2016-12-13,retEW097_15a_cap15_c10,0.019767742788329823,0.16016347407137446,-0.541240286259276,-0.2808022829823893,756
ROLL_2013-11-21_2016-12-13,ret_15a_cap15_c10,0.020370126364011254,0.1497572878661529,-0.585647515330517,-0.2689630999749735,756
ROLL_2013-11-21_2016-12-13,ret_egarch_norm_15a_cap15_c10,0.020530969630190077,0.1543211927596636,-0.5628239614088337,-0.27465844930017336,756
ROLL_2013-11-21_2016-12-13,ret_egarch_std_15a_cap15_c10,0.01551247601009309,0.1562119573910848,-0.5856919566211316,-0.2829487654393935,756
ROLL_2013-11-21_2016-12-13,ret_gjr_norm_15a_cap15_c10,0.016661938370824414,0.16045893673886097,-0.558961811482365,-0.287001349477344,756
ROLL_2013-12-20_2017-01-12,ret_bh,0.07092103504080693,0.25473766584047114,-0.07531342962301973,-0.3949203229194337,756
ROLL_2013-12-20_2017-01-12,retEW094_10a_cap1_c10,0.03028453378746776,0.0997728941058408,-0.854010208710311,-0.18570680737299505,756
ROLL_2013-12-20_2017-01-12,retEW097_10a_cap1_c10,0.030207976617154797,0.10674689180214132,-0.7921844550732826,-0.19407932785045212,756
ROLL_2013-12-20_2017-01-12,ret_10a_cap1_c10,0.03028453378746776,0.0997728941058408,-0.854010208710311,-0.18570680737299505,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_10a_cap1_c10,0.030247256629773345,0.10284726202972166,-0.8258165128298568,-0.18970429292796165,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_10a_cap1_c10,0.027503297639148272,0.10411318424243565,-0.8401440313150143,-0.19592028880478884,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_10a_cap1_c10,0.028279052713749753,0.10696608691636968,-0.80787420976629,-0.1987228597882046,756
ROLL_2013-12-20_2017-01-12,retEW094_12a_cap1_c10,0.035216791634001154,0.11972747292700893,-0.6535364091172743,-0.21976964717956482,756
ROLL_2013-12-20_2017-01-12,retEW097_12a_cap1_c10,0.03494615072444063,0.12809627016256958,-0.6048061158039757,-0.2295898821486354,756
ROLL_2013-12-20_2017-01-12,ret_12a_cap1_c10,0.035216791634001154,0.11972747292700893,-0.6535364091172743,-0.21976964717956482,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_12a_cap1_c10,0.03509473977484956,0.123416714435666,-0.6313336071771902,-0.2244727782697764,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_12a_cap1_c10,0.03175496624066132,0.12493582109092279,-0.6480232542618833,-0.2315926352499036,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_12a_cap1_c10,0.03261542984503718,0.1283593042996436,-0.6208764694478595,-0.23491081044901707,756
ROLL_2013-12-20_2017-01-12,retEW094_15a_cap1_c10,0.04188445605668534,0.1496593411587612,-0.4530614904088085,-0.2689630999749735,756
ROLL_2013-12-20_2017-01-12,retEW097_15a_cap1_c10,0.041207662980727644,0.160120337703212,-0.41742740926901,-0.2808022829823894,756
ROLL_2013-12-20_2017-01-12,ret_15a_cap1_c10,0.04188445605668534,0.1496593411587612,-0.4530614904088085,-0.2689630999749735,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_15a_cap1_c10,0.041585481274115876,0.15427089304458252,-0.43685012872901163,-0.27465844930017336,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_15a_cap1_c10,0.03732513359730527,0.1561697763636535,-0.45590246753588787,-0.2829487654393935,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_15a_cap1_c10,0.038266491288990734,0.16044913037455452,-0.4338790616149261,-0.287001349477344,756
ROLL_2013-12-20_2017-01-12,retEW094_10a_cap15_c10,0.03028453378746776,0.0997728941058408,-0.854010208710311,-0.18570680737299505,756
ROLL_2013-12-20_2017-01-12,retEW097_10a_cap15_c10,0.030207976617154797,0.10674689180214132,-0.7921844550732826,-0.19407932785045212,756
ROLL_2013-12-20_2017-01-12,ret_10a_cap15_c10,0.03028453378746776,0.0997728941058408,-0.854010208710311,-0.18570680737299505,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_10a_cap15_c10,0.030247256629773345,0.10284726202972166,-0.8258165128298568,-0.18970429292796165,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_10a_cap15_c10,0.027503297639148272,0.10411318424243565,-0.8401440313150143,-0.19592028880478884,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_10a_cap15_c10,0.028279052713749753,0.10696608691636968,-0.80787420976629,-0.1987228597882046,756
ROLL_2013-12-20_2017-01-12,retEW094_12a_cap15_c10,0.035216791634001154,0.11972747292700893,-0.6535364091172743,-0.21976964717956482,756
ROLL_2013-12-20_2017-01-12,retEW097_12a_cap15_c10,0.03494615072444063,0.12809627016256958,-0.6048061158039757,-0.2295898821486354,756
ROLL_2013-12-20_2017-01-12,ret_12a_cap15_c10,0.035216791634001154,0.11972747292700893,-0.6535364091172743,-0.21976964717956482,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_12a_cap15_c10,0.03509473977484956,0.123416714435666,-0.6313336071771902,-0.2244727782697764,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_12a_cap15_c10,0.03175496624066132,0.12493582109092279,-0.6480232542618833,-0.2315926352499036,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_12a_cap15_c10,0.03261542984503718,0.1283593042996436,-0.6208764694478595,-0.23491081044901707,756
ROLL_2013-12-20_2017-01-12,retEW094_15a_cap15_c10,0.04188445605668534,0.1496593411587612,-0.4530614904088085,-0.2689630999749735,756
ROLL_2013-12-20_2017-01-12,retEW097_15a_cap15_c10,0.041207662980727644,0.160120337703212,-0.41742740926901,-0.2808022829823894,756
ROLL_2013-12-20_2017-01-12,ret_15a_cap15_c10,0.04188445605668534,0.1496593411587612,-0.4530614904088085,-0.2689630999749735,756
ROLL_2013-12-20_2017-01-12,ret_egarch_norm_15a_cap15_c10,0.041585481274115876,0.15427089304458252,-0.43685012872901163,-0.27465844930017336,756
ROLL_2013-12-20_2017-01-12,ret_egarch_std_15a_cap15_c10,0.03732513359730527,0.1561697763636535,-0.45590246753588787,-0.2829487654393935,756
ROLL_2013-12-20_2017-01-12,ret_gjr_norm_15a_cap15_c10,0.038266491288990734,0.16044913037455452,-0.4338790616149261,-0.287001349477344,756
ROLL_2014-01-24_2017-02-13,ret_bh,0.11088906367386842,0.25451466966173725,0.06562758047637222,-0.3949203229194337,756
ROLL_2014-01-24_2017-02-13,retEW094_10a_cap1_c10,0.049158786950224576,0.0993415026711122,-0.6824692580850085,-0.18570680737299505,756
ROLL_2014-01-24_2017-02-13,retEW097_10a_cap1_c10,0.05058541450563925,0.10633545164617926,-0.6180598377895111,-0.194079327850452,756
ROLL_2014-01-24_2017-02-13,ret_10a_cap1_c10,0.049158786950224576,0.0993415026711122,-0.6824692580850085,-0.18570680737299505,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_10a_cap1_c10,0.04912082689524455,0.10242862656939554,-0.6592280930857874,-0.18970429292796165,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_10a_cap1_c10,0.04788087072999936,0.10371437211294426,-0.6611845538216201,-0.19592028880478873,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_10a_cap1_c10,0.048672010675646415,0.10657717979004616,-0.6335303243048316,-0.1987228597882046,756
ROLL_2014-01-24_2017-02-13,retEW094_12a_cap1_c10,0.0580261498370469,0.11920980320533463,-0.4799626533256076,-0.21976964717956482,756
ROLL_2014-01-24_2017-02-13,retEW097_12a_cap1_c10,0.0595704164376365,0.12760254197541512,-0.42886887052647626,-0.22958988214863563,756
ROLL_2014-01-24_2017-02-13,ret_12a_cap1_c10,0.0580261498370469,0.11920980320533463,-0.4799626533256076,-0.21976964717956482,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_12a_cap1_c10,0.057901408758982864,0.12291435188327464,-0.4628213521540642,-0.22447277826977652,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_12a_cap1_c10,0.056367628511875045,0.1244572465355331,-0.46721190584699623,-0.23159263524990337,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_12a_cap1_c10,0.05724861859858832,0.12789261574805538,-0.44476540754228316,-0.23491081044901707,756
ROLL_2014-01-24_2017-02-13,retEW094_15a_cap1_c10,0.07067811808001356,0.1490122540066683,-0.27744754477430295,-0.2689630999749735,756
ROLL_2014-01-24_2017-02-13,retEW097_15a_cap1_c10,0.0722859026970133,0.1595031774692689,-0.23967101162406665,-0.2808022829823893,756
ROLL_2014-01-24_2017-02-13,ret_15a_cap1_c10,0.07067811808001356,0.1490122540066683,-0.27744754477430295,-0.2689630999749735,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_15a_cap1_c10,0.07037088078926224,0.15364293985409333,-0.266407304745377,-0.27465844930017325,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_15a_cap1_c10,0.06836774439744708,0.1555715581694164,-0.27323228726161886,-0.2829487654393936,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_15a_cap1_c10,0.06933727281352775,0.15986576968506924,-0.25599439555952236,-0.287001349477344,756
ROLL_2014-01-24_2017-02-13,retEW094_10a_cap15_c10,0.049158786950224576,0.0993415026711122,-0.6824692580850085,-0.18570680737299505,756
ROLL_2014-01-24_2017-02-13,retEW097_10a_cap15_c10,0.05058541450563925,0.10633545164617926,-0.6180598377895111,-0.194079327850452,756
ROLL_2014-01-24_2017-02-13,ret_10a_cap15_c10,0.049158786950224576,0.0993415026711122,-0.6824692580850085,-0.18570680737299505,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_10a_cap15_c10,0.04912082689524455,0.10242862656939554,-0.6592280930857874,-0.18970429292796165,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_10a_cap15_c10,0.04788087072999936,0.10371437211294426,-0.6611845538216201,-0.19592028880478873,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_10a_cap15_c10,0.048672010675646415,0.10657717979004616,-0.6335303243048316,-0.1987228597882046,756
ROLL_2014-01-24_2017-02-13,retEW094_12a_cap15_c10,0.0580261498370469,0.11920980320533463,-0.4799626533256076,-0.21976964717956482,756
ROLL_2014-01-24_2017-02-13,retEW097_12a_cap15_c10,0.0595704164376365,0.12760254197541512,-0.42886887052647626,-0.22958988214863563,756
ROLL_2014-01-24_2017-02-13,ret_12a_cap15_c10,0.0580261498370469,0.11920980320533463,-0.4799626533256076,-0.21976964717956482,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_12a_cap15_c10,0.057901408758982864,0.12291435188327464,-0.4628213521540642,-0.22447277826977652,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_12a_cap15_c10,0.056367628511875045,0.1244572465355331,-0.46721190584699623,-0.23159263524990337,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_12a_cap15_c10,0.05724861859858832,0.12789261574805538,-0.44476540754228316,-0.23491081044901707,756
ROLL_2014-01-24_2017-02-13,retEW094_15a_cap15_c10,0.07067811808001356,0.1490122540066683,-0.27744754477430295,-0.2689630999749735,756
ROLL_2014-01-24_2017-02-13,retEW097_15a_cap15_c10,0.0722859026970133,0.1595031774692689,-0.23967101162406665,-0.2808022829823893,756
ROLL_2014-01-24_2017-02-13,ret_15a_cap15_c10,0.07067811808001356,0.1490122540066683,-0.27744754477430295,-0.2689630999749735,756
ROLL_2014-01-24_2017-02-13,ret_egarch_norm_15a_cap15_c10,0.07037088078926224,0.15364293985409333,-0.266407304745377,-0.27465844930017325,756
ROLL_2014-01-24_2017-02-13,ret_egarch_std_15a_cap15_c10,0.06836774439744708,0.1555715581694164,-0.27323228726161886,-0.2829487654393936,756
ROLL_2014-01-24_2017-02-13,ret_gjr_norm_15a_cap15_c10,0.06933727281352775,0.15986576968506924,-0.25599439555952236,-0.287001349477344,756
ROLL_2014-02-24_2017-03-16,ret_bh,0.11089634399772952,0.2543337827012494,0.06355038945244575,-0.3949203229194337,756
ROLL_2014-02-24_2017-03-16,retEW094_10a_cap1_c10,0.04971170407001946,0.09909479972846313,-0.6841197265922334,-0.18570680737299505,756
ROLL_2014-02-24_2017-03-16,retEW097_10a_cap1_c10,0.050925736188643045,0.10621218010889975,-0.6205389932052686,-0.194079327850452,756
ROLL_2014-02-24_2017-03-16,ret_10a_cap1_c10,0.04971170407001946,0.09909479972846313,-0.6841197265922334,-0.18570680737299505,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_10a_cap1_c10,0.049510779671362526,0.10215699820247588,-0.6624875161057732,-0.18970429292796176,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_10a_cap1_c10,0.04884322383426354,0.10364171457487681,-0.6576639654704153,-0.19592028880478884,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_10a_cap1_c10,0.049388078410365965,0.10647918427827306,-0.6324751018652496,-0.1987228597882046,756
ROLL_2014-02-24_2017-03-16,retEW094_12a_cap1_c10,0.05870167716018315,0.11891375967415577,-0.4802759359098805,-0.21976964717956482,756
ROLL_2014-02-24_2017-03-16,retEW097_12a_cap1_c10,0.059985842925321275,0.1274546161306797,-0.4303503825865802,-0.22958988214863552,756
ROLL_2014-02-24_2017-03-16,ret_12a_cap1_c10,0.05870167716018315,0.11891375967415577,-0.4802759359098805,-0.21976964717956482,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_12a_cap1_c10,0.05838050320553534,0.12258839784297103,-0.4647498068256929,-0.22447277826977652,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_12a_cap1_c10,0.057534018523408115,0.12437005748985212,-0.4627592588352158,-0.23159263524990348,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_12a_cap1_c10,0.05811783124263492,0.12777502113392766,-0.4427608639994793,-0.23491081044901707,756
ROLL_2014-02-24_2017-03-16,retEW094_15a_cap1_c10,0.07154489635282602,0.14864219959269473,-0.2764223318494687,-0.2689630999749736,756
ROLL_2014-02-24_2017-03-16,retEW097_15a_cap1_c10,0.07281824993099639,0.15931827016334962,-0.24015385533343694,-0.2808022829823894,756
ROLL_2014-02-24_2017-03-16,ret_15a_cap1_c10,0.07154489635282602,0.14864219959269473,-0.2764223318494687,-0.2689630999749736,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_15a_cap1_c10,0.0709906189479006,0.1532354973037138,-0.2670036795206189,-0.27465844930017325,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_15a_cap1_c10,0.06984660217634442,0.15546257186231519,-0.2678462369872962,-0.2829487654393935,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_15a_cap1_c10,0.07044182405626498,0.15971877641740959,-0.25303939029051864,-0.287001349477344,756
ROLL_2014-02-24_2017-03-16,retEW094_10a_cap15_c10,0.04971170407001946,0.09909479972846313,-0.6841197265922334,-0.18570680737299505,756
ROLL_2014-02-24_2017-03-16,retEW097_10a_cap15_c10,0.050925736188643045,0.10621218010889975,-0.6205389932052686,-0.194079327850452,756
ROLL_2014-02-24_2017-03-16,ret_10a_cap15_c10,0.04971170407001946,0.09909479972846313,-0.6841197265922334,-0.18570680737299505,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_10a_cap15_c10,0.049510779671362526,0.10215699820247588,-0.6624875161057732,-0.18970429292796176,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_10a_cap15_c10,0.04884322383426354,0.10364171457487681,-0.6576639654704153,-0.19592028880478884,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_10a_cap15_c10,0.049388078410365965,0.10647918427827306,-0.6324751018652496,-0.1987228597882046,756
ROLL_2014-02-24_2017-03-16,retEW094_12a_cap15_c10,0.05870167716018315,0.11891375967415577,-0.4802759359098805,-0.21976964717956482,756
ROLL_2014-02-24_2017-03-16,retEW097_12a_cap15_c10,0.059985842925321275,0.1274546161306797,-0.4303503825865802,-0.22958988214863552,756
ROLL_2014-02-24_2017-03-16,ret_12a_cap15_c10,0.05870167716018315,0.11891375967415577,-0.4802759359098805,-0.21976964717956482,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_12a_cap15_c10,0.05838050320553534,0.12258839784297103,-0.4647498068256929,-0.22447277826977652,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_12a_cap15_c10,0.057534018523408115,0.12437005748985212,-0.4627592588352158,-0.23159263524990348,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_12a_cap15_c10,0.05811783124263492,0.12777502113392766,-0.4427608639994793,-0.23491081044901707,756
ROLL_2014-02-24_2017-03-16,retEW094_15a_cap15_c10,0.07154489635282602,0.14864219959269473,-0.2764223318494687,-0.2689630999749736,756
ROLL_2014-02-24_2017-03-16,retEW097_15a_cap15_c10,0.07281824993099639,0.15931827016334962,-0.24015385533343694,-0.2808022829823894,756
ROLL_2014-02-24_2017-03-16,ret_15a_cap15_c10,0.07154489635282602,0.14864219959269473,-0.2764223318494687,-0.2689630999749736,756
ROLL_2014-02-24_2017-03-16,ret_egarch_norm_15a_cap15_c10,0.0709906189479006,0.1532354973037138,-0.2670036795206189,-0.27465844930017325,756
ROLL_2014-02-24_2017-03-16,ret_egarch_std_15a_cap15_c10,0.06984660217634442,0.15546257186231519,-0.2678462369872962,-0.2829487654393935,756
ROLL_2014-02-24_2017-03-16,ret_gjr_norm_15a_cap15_c10,0.07044182405626498,0.15971877641740959,-0.25303939029051864,-0.287001349477344,756
ROLL_2014-03-27_2017-04-17,ret_bh,0.10015171520049293,0.25440739636004817,0.023987020945579713,-0.3949203229194337,756
ROLL_2014-03-27_2017-04-17,retEW094_10a_cap1_c10,0.04441228272761166,0.09907527891355737,-0.7389934939640654,-0.18570680737299505,756
ROLL_2014-03-27_2017-04-17,retEW097_10a_cap1_c10,0.0453693868808005,0.10627240705931516,-0.6733984832032311,-0.19407932785045212,756
ROLL_2014-03-27_2017-04-17,ret_10a_cap1_c10,0.04441228272761166,0.09907527891355737,-0.7389934939640654,-0.18570680737299505,756
ROLL_2014-03-27_2017-04-17,ret_egarch_norm_10a_cap1_c10,0.044282059885467184,0.10212359655359572,-0.7151703939815166,-0.18970429292796154,756
ROLL_2014-03-27_2017-04-17,ret_egarch_std_10a_cap1_c10,0.0428282538781537,0.10370509981706415,-0.7161320460659508,-0.19592028880478873,756
